Created as New Dataset,Sample 003 By Administrator Date Thursday, December 10 2020
cm-1,%T
2480.00,92.82
2479.00,92.83
2478.00,92.81
2477.00,92.78
2476.00,92.73
2475.00,92.66
2474.00,92.60
2473.00,92.55
2472.00,92.52
2471.00,92.51
2470.00,92.52
2469.00,92.52
2468.00,92.53
2467.00,92.54
2466.00,92.53
2465.00,92.52
2464.00,92.51
2463.00,92.53
2462.00,92.60
2461.00,92.70
2460.00,92.77
2459.00,92.80
2458.00,92.76
2457.00,92.69
2456.00,92.62
2455.00,92.57
2454.00,92.55
2453.00,92.53
2452.00,92.53
2451.00,92.52
2450.00,92.50
2449.00,92.48
2448.00,92.48
2447.00,92.48
2446.00,92.49
2445.00,92.49
2444.00,92.49
2443.00,92.49
2442.00,92.48
2441.00,92.46
2440.00,92.44
2439.00,92.44
2438.00,92.46
2437.00,92.49
2436.00,92.53
2435.00,92.53
2434.00,92.52
2433.00,92.49
2432.00,92.48
2431.00,92.49
2430.00,92.53
2429.00,92.57
2428.00,92.60
2427.00,92.60
2426.00,92.56
2425.00,92.50
2424.00,92.45
2423.00,92.44
2422.00,92.45
2421.00,92.45
2420.00,92.45
2419.00,92.44
2418.00,92.45
2417.00,92.47
2416.00,92.48
2415.00,92.49
2414.00,92.50
2413.00,92.50
2412.00,92.48
2411.00,92.45
2410.00,92.41
2409.00,92.36
2408.00,92.33
2407.00,92.33
2406.00,92.36
2405.00,92.41
2404.00,92.45
2403.00,92.45
2402.00,92.43
2401.00,92.41
2400.00,92.40
2399.00,92.41
2398.00,92.42
2397.00,92.43
2396.00,92.42
2395.00,92.41
2394.00,92.40
2393.00,92.40
2392.00,92.42
2391.00,92.43
2390.00,92.43
2389.00,92.41
2388.00,92.38
2387.00,92.34
2386.00,92.32
2385.00,92.30
2384.00,92.28
2383.00,92.24
2382.00,92.19
2381.00,92.16
2380.00,92.14
2379.00,92.12
2378.00,92.08
2377.00,92.03
2376.00,91.98
2375.00,91.96
2374.00,91.95
2373.00,91.93
2372.00,91.93
2371.00,91.95
2370.00,92.00
2369.00,92.05
2368.00,92.06
2367.00,92.00
2366.00,91.88
2365.00,91.72
2364.00,91.56
2363.00,91.46
2362.00,91.41
2361.00,91.39
2360.00,91.41
2359.00,91.45
2358.00,91.52
2357.00,91.60
2356.00,91.67
2355.00,91.70
2354.00,91.68
2353.00,91.64
2352.00,91.62
2351.00,91.62
2350.00,91.61
2349.00,91.56
2348.00,91.48
2347.00,91.38
2346.00,91.29
2345.00,91.20
2344.00,91.11
2343.00,91.03
2342.00,91.01
2341.00,91.04
2340.00,91.11
2339.00,91.21
2338.00,91.32
2337.00,91.44
2336.00,91.53
2335.00,91.58
2334.00,91.60
2333.00,91.60
2332.00,91.61
2331.00,91.62
2330.00,91.61
2329.00,91.58
2328.00,91.55
2327.00,91.49
2326.00,91.41
2325.00,91.31
2324.00,91.24
2323.00,91.23
2322.00,91.25
2321.00,91.26
2320.00,91.26
2319.00,91.27
2318.00,91.32
2317.00,91.39
2316.00,91.45
2315.00,91.49
2314.00,91.50
2313.00,91.49
2312.00,91.46
2311.00,91.45
2310.00,91.44
2309.00,91.43
2308.00,91.40
2307.00,91.39
2306.00,91.40
2305.00,91.41
2304.00,91.43
2303.00,91.42
2302.00,91.41
2301.00,91.39
2300.00,91.38
2299.00,91.38
2298.00,91.39
2297.00,91.38
2296.00,91.37
2295.00,91.37
2294.00,91.36
2293.00,91.35
2292.00,91.32
2291.00,91.28
2290.00,91.24
2289.00,91.20
2288.00,91.16
2287.00,91.15
2286.00,91.14
2285.00,91.14
2284.00,91.15
2283.00,91.15
2282.00,91.15
2281.00,91.15
2280.00,91.12
2279.00,91.10
2278.00,91.08
2277.00,91.08
2276.00,91.10
2275.00,91.12
2274.00,91.14
2273.00,91.14
2272.00,91.13
2271.00,91.10
2270.00,91.05
2269.00,90.97
2268.00,90.89
2267.00,90.84
2266.00,90.83
2265.00,90.84
2264.00,90.86
2263.00,90.86
2262.00,90.83
2261.00,90.79
2260.00,90.77
2259.00,90.80
2258.00,90.86
2257.00,90.88
2256.00,90.85
2255.00,90.78
2254.00,90.71
2253.00,90.67
2252.00,90.69
2251.00,90.76
2250.00,90.86
2249.00,90.93
2248.00,90.97
2247.00,91.01
2246.00,91.01
2245.00,90.96
2244.00,90.86
2243.00,90.76
2242.00,90.71
2241.00,90.73
2240.00,90.77
2239.00,90.80
2238.00,90.83
2237.00,90.82
2236.00,90.78
2235.00,90.73
2234.00,90.69
2233.00,90.65
2232.00,90.59
2231.00,90.54
2230.00,90.52
2229.00,90.52
2228.00,90.49
2227.00,90.44
2226.00,90.39
2225.00,90.40
2224.00,90.46
2223.00,90.50
2222.00,90.47
2221.00,90.39
2220.00,90.32
2219.00,90.30
2218.00,90.30
2217.00,90.32
2216.00,90.34
2215.00,90.36
2214.00,90.35
2213.00,90.29
2212.00,90.17
2211.00,90.06
2210.00,90.02
2209.00,90.05
2208.00,90.13
2207.00,90.19
2206.00,90.19
2205.00,90.14
2204.00,90.07
2203.00,90.04
2202.00,90.07
2201.00,90.09
2200.00,90.08
2199.00,90.02
2198.00,89.98
2197.00,89.99
2196.00,90.05
2195.00,90.12
2194.00,90.12
2193.00,90.05
2192.00,89.98
2191.00,89.94
2190.00,89.93
2189.00,89.86
2188.00,89.74
2187.00,89.60
2186.00,89.53
2185.00,89.58
2184.00,89.71
2183.00,89.85
2182.00,89.87
2181.00,89.76
2180.00,89.65
2179.00,89.64
2178.00,89.72
2177.00,89.80
2176.00,89.88
2175.00,89.98
2174.00,90.11
2173.00,90.19
2172.00,90.15
2171.00,90.02
2170.00,89.85
2169.00,89.70
2168.00,89.53
2167.00,89.35
2166.00,89.18
2165.00,89.08
2164.00,89.07
2163.00,89.17
2162.00,89.32
2161.00,89.45
2160.00,89.55
2159.00,89.66
2158.00,89.79
2157.00,89.90
2156.00,89.96
2155.00,89.99
2154.00,89.99
2153.00,89.93
2152.00,89.80
2151.00,89.65
2150.00,89.55
2149.00,89.55
2148.00,89.63
2147.00,89.71
2146.00,89.73
2145.00,89.68
2144.00,89.60
2143.00,89.56
2142.00,89.58
2141.00,89.62
2140.00,89.62
2139.00,89.52
2138.00,89.36
2137.00,89.23
2136.00,89.24
2135.00,89.38
2134.00,89.56
2133.00,89.68
2132.00,89.70
2131.00,89.66
2130.00,89.58
2129.00,89.51
2128.00,89.45
2127.00,89.42
2126.00,89.42
2125.00,89.44
2124.00,89.47
2123.00,89.49
2122.00,89.48
2121.00,89.45
2120.00,89.45
2119.00,89.48
2118.00,89.53
2117.00,89.53
2116.00,89.48
2115.00,89.40
2114.00,89.34
2113.00,89.32
2112.00,89.34
2111.00,89.37
2110.00,89.39
2109.00,89.39
2108.00,89.36
2107.00,89.32
2106.00,89.30
2105.00,89.33
2104.00,89.42
2103.00,89.51
2102.00,89.52
2101.00,89.44
2100.00,89.35
2099.00,89.33
2098.00,89.40
2097.00,89.49
2096.00,89.54
2095.00,89.53
2094.00,89.48
2093.00,89.43
2092.00,89.43
2091.00,89.47
2090.00,89.51
2089.00,89.50
2088.00,89.45
2087.00,89.42
2086.00,89.42
2085.00,89.45
2084.00,89.51
2083.00,89.56
2082.00,89.56
2081.00,89.51
2080.00,89.45
2079.00,89.41
2078.00,89.41
2077.00,89.43
2076.00,89.47
2075.00,89.52
2074.00,89.57
2073.00,89.58
2072.00,89.55
2071.00,89.54
2070.00,89.54
2069.00,89.54
2068.00,89.53
2067.00,89.53
2066.00,89.53
2065.00,89.52
2064.00,89.50
2063.00,89.49
2062.00,89.52
2061.00,89.54
2060.00,89.55
2059.00,89.54
2058.00,89.52
2057.00,89.48
2056.00,89.46
2055.00,89.46
2054.00,89.45
2053.00,89.39
2052.00,89.29
2051.00,89.21
2050.00,89.21
2049.00,89.28
2048.00,89.38
2047.00,89.50
2046.00,89.64
2045.00,89.75
2044.00,89.80
2043.00,89.81
2042.00,89.78
2041.00,89.72
2040.00,89.66
2039.00,89.61
2038.00,89.60
2037.00,89.60
2036.00,89.61
2035.00,89.66
2034.00,89.76
2033.00,89.83
2032.00,89.83
2031.00,89.80
2030.00,89.78
2029.00,89.78
2028.00,89.80
2027.00,89.85
2026.00,89.93
2025.00,90.00
2024.00,90.03
2023.00,90.02
2022.00,90.00
2021.00,89.99
2020.00,90.00
2019.00,90.07
2018.00,90.16
2017.00,90.22
2016.00,90.24
2015.00,90.24
2014.00,90.24
2013.00,90.23
2012.00,90.19
2011.00,90.16
2010.00,90.13
2009.00,90.12
2008.00,90.13
2007.00,90.19
2006.00,90.27
2005.00,90.30
2004.00,90.29
2003.00,90.28
2002.00,90.30
2001.00,90.31
2000.00,90.31
1999.00,90.29
1998.00,90.28
1997.00,90.31
1996.00,90.35
1995.00,90.40
1994.00,90.43
1993.00,90.41
1992.00,90.40
1991.00,90.43
1990.00,90.47
1989.00,90.46
1988.00,90.38
1987.00,90.31
1986.00,90.29
1985.00,90.29
1984.00,90.26
1983.00,90.21
1982.00,90.17
1981.00,90.14
1980.00,90.10
1979.00,90.10
1978.00,90.16
1977.00,90.28
1976.00,90.38
1975.00,90.43
1974.00,90.40
1973.00,90.31
1972.00,90.26
1971.00,90.30
1970.00,90.40
1969.00,90.46
1968.00,90.47
1967.00,90.49
1966.00,90.57
1965.00,90.66
1964.00,90.69
1963.00,90.67
1962.00,90.64
1961.00,90.63
1960.00,90.62
1959.00,90.64
1958.00,90.68
1957.00,90.70
1956.00,90.71
1955.00,90.73
1954.00,90.76
1953.00,90.76
1952.00,90.73
1951.00,90.69
1950.00,90.70
1949.00,90.74
1948.00,90.78
1947.00,90.80
1946.00,90.83
1945.00,90.86
1944.00,90.88
1943.00,90.90
1942.00,90.94
1941.00,90.97
1940.00,90.97
1939.00,90.94
1938.00,90.90
1937.00,90.88
1936.00,90.89
1935.00,90.94
1934.00,91.01
1933.00,91.05
1932.00,91.07
1931.00,91.08
1930.00,91.08
1929.00,91.07
1928.00,91.06
1927.00,91.06
1926.00,91.06
1925.00,91.04
1924.00,91.01
1923.00,91.00
1922.00,91.02
1921.00,91.04
1920.00,91.01
1919.00,90.97
1918.00,90.93
1917.00,90.93
1916.00,90.97
1915.00,91.05
1914.00,91.13
1913.00,91.18
1912.00,91.18
1911.00,91.15
1910.00,91.11
1909.00,91.08
1908.00,91.07
1907.00,91.09
1906.00,91.12
1905.00,91.15
1904.00,91.16
1903.00,91.17
1902.00,91.19
1901.00,91.19
1900.00,91.18
1899.00,91.16
1898.00,91.14
1897.00,91.14
1896.00,91.16
1895.00,91.20
1894.00,91.25
1893.00,91.28
1892.00,91.27
1891.00,91.25
1890.00,91.22
1889.00,91.19
1888.00,91.17
1887.00,91.20
1886.00,91.24
1885.00,91.24
1884.00,91.19
1883.00,91.15
1882.00,91.14
1881.00,91.17
1880.00,91.19
1879.00,91.20
1878.00,91.18
1877.00,91.15
1876.00,91.12
1875.00,91.12
1874.00,91.15
1873.00,91.17
1872.00,91.15
1871.00,91.12
1870.00,91.11
1869.00,91.12
1868.00,91.12
1867.00,91.13
1866.00,91.14
1865.00,91.14
1864.00,91.15
1863.00,91.16
1862.00,91.19
1861.00,91.19
1860.00,91.16
1859.00,91.12
1858.00,91.10
1857.00,91.13
1856.00,91.18
1855.00,91.22
1854.00,91.23
1853.00,91.21
1852.00,91.18
1851.00,91.16
1850.00,91.13
1849.00,91.10
1848.00,91.05
1847.00,91.01
1846.00,91.01
1845.00,91.02
1844.00,91.04
1843.00,91.05
1842.00,91.07
1841.00,91.09
1840.00,91.09
1839.00,91.10
1838.00,91.12
1837.00,91.15
1836.00,91.17
1835.00,91.17
1834.00,91.17
1833.00,91.14
1832.00,91.08
1831.00,91.04
1830.00,91.05
1829.00,91.09
1828.00,91.12
1827.00,91.12
1826.00,91.12
1825.00,91.09
1824.00,91.07
1823.00,91.05
1822.00,91.05
1821.00,91.06
1820.00,91.06
1819.00,91.06
1818.00,91.07
1817.00,91.06
1816.00,91.05
1815.00,91.06
1814.00,91.06
1813.00,91.05
1812.00,91.02
1811.00,90.98
1810.00,90.97
1809.00,90.96
1808.00,90.95
1807.00,90.94
1806.00,90.93
1805.00,90.89
1804.00,90.83
1803.00,90.78
1802.00,90.75
1801.00,90.75
1800.00,90.75
1799.00,90.75
1798.00,90.75
1797.00,90.72
1796.00,90.68
1795.00,90.63
1794.00,90.59
1793.00,90.58
1792.00,90.60
1791.00,90.64
1790.00,90.68
1789.00,90.69
1788.00,90.67
1787.00,90.64
1786.00,90.60
1785.00,90.57
1784.00,90.53
1783.00,90.51
1782.00,90.50
1781.00,90.48
1780.00,90.45
1779.00,90.42
1778.00,90.42
1777.00,90.40
1776.00,90.37
1775.00,90.33
1774.00,90.27
1773.00,90.21
1772.00,90.16
1771.00,90.16
1770.00,90.18
1769.00,90.19
1768.00,90.18
1767.00,90.17
1766.00,90.14
1765.00,90.09
1764.00,90.02
1763.00,89.94
1762.00,89.90
1761.00,89.87
1760.00,89.84
1759.00,89.80
1758.00,89.76
1757.00,89.70
1756.00,89.65
1755.00,89.61
1754.00,89.57
1753.00,89.53
1752.00,89.46
1751.00,89.39
1750.00,89.32
1749.00,89.25
1748.00,89.15
1747.00,89.06
1746.00,88.99
1745.00,88.93
1744.00,88.87
1743.00,88.82
1742.00,88.78
1741.00,88.70
1740.00,88.58
1739.00,88.49
1738.00,88.44
1737.00,88.40
1736.00,88.30
1735.00,88.12
1734.00,87.90
1733.00,87.79
1732.00,87.76
1731.00,87.74
1730.00,87.69
1729.00,87.59
1728.00,87.48
1727.00,87.38
1726.00,87.29
1725.00,87.16
1724.00,87.01
1723.00,86.86
1722.00,86.76
1721.00,86.68
1720.00,86.56
1719.00,86.38
1718.00,86.15
1717.00,85.91
1716.00,85.72
1715.00,85.58
1714.00,85.47
1713.00,85.34
1712.00,85.17
1711.00,84.98
1710.00,84.80
1709.00,84.63
1708.00,84.44
1707.00,84.22
1706.00,83.97
1705.00,83.70
1704.00,83.48
1703.00,83.33
1702.00,83.20
1701.00,82.98
1700.00,82.62
1699.00,82.32
1698.00,82.15
1697.00,81.94
1696.00,81.57
1695.00,81.19
1694.00,80.94
1693.00,80.75
1692.00,80.55
1691.00,80.30
1690.00,80.01
1689.00,79.69
1688.00,79.39
1687.00,79.15
1686.00,78.93
1685.00,78.56
1684.00,77.97
1683.00,77.51
1682.00,77.27
1681.00,77.06
1680.00,76.81
1679.00,76.56
1678.00,76.32
1677.00,76.04
1676.00,75.65
1675.00,75.21
1674.00,74.87
1673.00,74.64
1672.00,74.41
1671.00,74.10
1670.00,73.71
1669.00,73.29
1668.00,72.93
1667.00,72.67
1666.00,72.47
1665.00,72.27
1664.00,71.97
1663.00,71.57
1662.00,71.19
1661.00,70.89
1660.00,70.64
1659.00,70.39
1658.00,70.17
1657.00,69.98
1656.00,69.81
1655.00,69.62
1654.00,69.27
1653.00,68.65
1652.00,68.21
1651.00,68.07
1650.00,68.02
1649.00,67.93
1648.00,67.70
1647.00,67.34
1646.00,67.11
1645.00,67.02
1644.00,66.96
1643.00,66.88
1642.00,66.80
1641.00,66.71
1640.00,66.62
1639.00,66.51
1638.00,66.43
1637.00,66.37
1636.00,66.32
1635.00,66.33
1634.00,66.41
1633.00,66.51
1632.00,66.58
1631.00,66.64
1630.00,66.72
1629.00,66.85
1628.00,66.98
1627.00,67.12
1626.00,67.26
1625.00,67.44
1624.00,67.66
1623.00,67.92
1622.00,68.20
1621.00,68.43
1620.00,68.60
1619.00,68.77
1618.00,69.01
1617.00,69.37
1616.00,69.77
1615.00,70.09
1614.00,70.37
1613.00,70.64
1612.00,70.91
1611.00,71.18
1610.00,71.45
1609.00,71.74
1608.00,72.05
1607.00,72.35
1606.00,72.66
1605.00,72.95
1604.00,73.23
1603.00,73.49
1602.00,73.74
1601.00,73.99
1600.00,74.21
1599.00,74.42
1598.00,74.62
1597.00,74.84
1596.00,75.07
1595.00,75.31
1594.00,75.52
1593.00,75.72
1592.00,75.91
1591.00,76.10
1590.00,76.28
1589.00,76.44
1588.00,76.59
1587.00,76.72
1586.00,76.85
1585.00,76.98
1584.00,77.12
1583.00,77.24
1582.00,77.36
1581.00,77.47
1580.00,77.56
1579.00,77.61
1578.00,77.64
1577.00,77.66
1576.00,77.74
1575.00,77.86
1574.00,77.97
1573.00,78.05
1572.00,78.11
1571.00,78.17
1570.00,78.24
1569.00,78.31
1568.00,78.36
1567.00,78.39
1566.00,78.43
1565.00,78.48
1564.00,78.53
1563.00,78.57
1562.00,78.59
1561.00,78.59
1560.00,78.58
1559.00,78.55
1558.00,78.55
1557.00,78.59
1556.00,78.62
1555.00,78.64
1554.00,78.65
1553.00,78.67
1552.00,78.71
1551.00,78.75
1550.00,78.78
1549.00,78.82
1548.00,78.86
1547.00,78.87
1546.00,78.88
1545.00,78.90
1544.00,78.95
1543.00,79.01
1542.00,79.05
1541.00,79.11
1540.00,79.24
1539.00,79.38
1538.00,79.48
1537.00,79.55
1536.00,79.62
1535.00,79.69
1534.00,79.80
1533.00,79.94
1532.00,80.07
1531.00,80.15
1530.00,80.22
1529.00,80.29
1528.00,80.37
1527.00,80.44
1526.00,80.49
1525.00,80.52
1524.00,80.55
1523.00,80.60
1522.00,80.68
1521.00,80.79
1520.00,80.88
1519.00,80.94
1518.00,80.99
1517.00,81.08
1516.00,81.21
1515.00,81.33
1514.00,81.42
1513.00,81.48
1512.00,81.52
1511.00,81.54
1510.00,81.56
1509.00,81.57
1508.00,81.58
1507.00,81.68
1506.00,81.85
1505.00,81.96
1504.00,82.02
1503.00,82.06
1502.00,82.09
1501.00,82.12
1500.00,82.13
1499.00,82.13
1498.00,82.14
1497.00,82.17
1496.00,82.25
1495.00,82.33
1494.00,82.39
1493.00,82.42
1492.00,82.42
1491.00,82.38
1490.00,82.34
1489.00,82.33
1488.00,82.37
1487.00,82.42
1486.00,82.46
1485.00,82.49
1484.00,82.51
1483.00,82.51
1482.00,82.50
1481.00,82.50
1480.00,82.49
1479.00,82.50
1478.00,82.49
1477.00,82.48
1476.00,82.45
1475.00,82.39
1474.00,82.30
1473.00,82.20
1472.00,82.15
1471.00,82.17
1470.00,82.21
1469.00,82.23
1468.00,82.22
1467.00,82.19
1466.00,82.15
1465.00,82.13
1464.00,82.14
1463.00,82.16
1462.00,82.17
1461.00,82.17
1460.00,82.14
1459.00,82.08
1458.00,82.01
1457.00,81.99
1456.00,82.03
1455.00,82.09
1454.00,82.13
1453.00,82.17
1452.00,82.21
1451.00,82.24
1450.00,82.26
1449.00,82.27
1448.00,82.27
1447.00,82.28
1446.00,82.30
1445.00,82.32
1444.00,82.34
1443.00,82.35
1442.00,82.37
1441.00,82.39
1440.00,82.42
1439.00,82.43
1438.00,82.44
1437.00,82.44
1436.00,82.44
1435.00,82.45
1434.00,82.46
1433.00,82.47
1432.00,82.47
1431.00,82.45
1430.00,82.43
1429.00,82.41
1428.00,82.41
1427.00,82.42
1426.00,82.40
1425.00,82.37
1424.00,82.33
1423.00,82.31
1422.00,82.31
1421.00,82.31
1420.00,82.27
1419.00,82.18
1418.00,82.09
1417.00,82.04
1416.00,82.02
1415.00,82.01
1414.00,81.99
1413.00,81.97
1412.00,81.95
1411.00,81.94
1410.00,81.93
1409.00,81.94
1408.00,81.94
1407.00,81.94
1406.00,81.94
1405.00,81.97
1404.00,82.02
1403.00,82.09
1402.00,82.15
1401.00,82.18
1400.00,82.21
1399.00,82.24
1398.00,82.28
1397.00,82.31
1396.00,82.35
1395.00,82.40
1394.00,82.47
1393.00,82.54
1392.00,82.60
1391.00,82.64
1390.00,82.68
1389.00,82.72
1388.00,82.76
1387.00,82.81
1386.00,82.84
1385.00,82.86
1384.00,82.87
1383.00,82.88
1382.00,82.88
1381.00,82.90
1380.00,82.92
1379.00,82.95
1378.00,82.97
1377.00,82.98
1376.00,82.98
1375.00,82.97
1374.00,82.97
1373.00,83.00
1372.00,83.03
1371.00,83.05
1370.00,83.05
1369.00,83.06
1368.00,83.08
1367.00,83.12
1366.00,83.14
1365.00,83.14
1364.00,83.11
1363.00,83.06
1362.00,83.04
1361.00,83.07
1360.00,83.12
1359.00,83.16
1358.00,83.19
1357.00,83.21
1356.00,83.22
1355.00,83.22
1354.00,83.22
1353.00,83.22
1352.00,83.22
1351.00,83.21
1350.00,83.19
1349.00,83.19
1348.00,83.19
1347.00,83.21
1346.00,83.23
1345.00,83.26
1344.00,83.29
1343.00,83.31
1342.00,83.31
1341.00,83.31
1340.00,83.31
1339.00,83.32
1338.00,83.33
1337.00,83.34
1336.00,83.35
1335.00,83.36
1334.00,83.36
1333.00,83.36
1332.00,83.36
1331.00,83.36
1330.00,83.37
1329.00,83.39
1328.00,83.40
1327.00,83.41
1326.00,83.40
1325.00,83.39
1324.00,83.39
1323.00,83.38
1322.00,83.37
1321.00,83.33
1320.00,83.29
1319.00,83.27
1318.00,83.27
1317.00,83.28
1316.00,83.29
1315.00,83.27
1314.00,83.25
1313.00,83.23
1312.00,83.24
1311.00,83.26
1310.00,83.27
1309.00,83.27
1308.00,83.27
1307.00,83.27
1306.00,83.27
1305.00,83.28
1304.00,83.29
1303.00,83.30
1302.00,83.31
1301.00,83.32
1300.00,83.33
1299.00,83.33
1298.00,83.34
1297.00,83.35
1296.00,83.36
1295.00,83.36
1294.00,83.36
1293.00,83.36
1292.00,83.35
1291.00,83.36
1290.00,83.37
1289.00,83.38
1288.00,83.39
1287.00,83.40
1286.00,83.42
1285.00,83.45
1284.00,83.47
1283.00,83.46
1282.00,83.44
1281.00,83.42
1280.00,83.42
1279.00,83.45
1278.00,83.47
1277.00,83.48
1276.00,83.48
1275.00,83.49
1274.00,83.50
1273.00,83.52
1272.00,83.53
1271.00,83.52
1270.00,83.50
1269.00,83.49
1268.00,83.50
1267.00,83.51
1266.00,83.50
1265.00,83.48
1264.00,83.44
1263.00,83.39
1262.00,83.35
1261.00,83.32
1260.00,83.31
1259.00,83.31
1258.00,83.30
1257.00,83.29
1256.00,83.27
1255.00,83.24
1254.00,83.23
1253.00,83.21
1252.00,83.17
1251.00,83.11
1250.00,83.04
1249.00,83.00
1248.00,82.98
1247.00,82.97
1246.00,82.96
1245.00,82.94
1244.00,82.91
1243.00,82.90
1242.00,82.91
1241.00,82.92
1240.00,82.93
1239.00,82.93
1238.00,82.92
1237.00,82.91
1236.00,82.91
1235.00,82.93
1234.00,82.96
1233.00,82.99
1232.00,83.02
1231.00,83.03
1230.00,83.04
1229.00,83.04
1228.00,83.06
1227.00,83.08
1226.00,83.11
1225.00,83.15
1224.00,83.17
1223.00,83.17
1222.00,83.15
1221.00,83.13
1220.00,83.12
1219.00,83.12
1218.00,83.13
1217.00,83.15
1216.00,83.19
1215.00,83.22
1214.00,83.24
1213.00,83.24
1212.00,83.23
1211.00,83.22
1210.00,83.23
1209.00,83.24
1208.00,83.27
1207.00,83.28
1206.00,83.28
1205.00,83.28
1204.00,83.29
1203.00,83.30
1202.00,83.33
1201.00,83.35
1200.00,83.38
1199.00,83.40
1198.00,83.43
1197.00,83.44
1196.00,83.44
1195.00,83.43
1194.00,83.41
1193.00,83.40
1192.00,83.41
1191.00,83.41
1190.00,83.42
1189.00,83.42
1188.00,83.42
1187.00,83.41
1186.00,83.40
1185.00,83.39
1184.00,83.38
1183.00,83.37
1182.00,83.37
1181.00,83.38
1180.00,83.39
1179.00,83.39
1178.00,83.38
1177.00,83.37
1176.00,83.35
1175.00,83.34
1174.00,83.33
1173.00,83.32
1172.00,83.30
1171.00,83.27
1170.00,83.27
1169.00,83.27
1168.00,83.29
1167.00,83.30
1166.00,83.31
1165.00,83.30
1164.00,83.28
1163.00,83.26
1162.00,83.26
1161.00,83.26
1160.00,83.27
1159.00,83.26
1158.00,83.24
1157.00,83.21
1156.00,83.17
1155.00,83.13
1154.00,83.10
1153.00,83.10
1152.00,83.12
1151.00,83.14
1150.00,83.13
1149.00,83.10
1148.00,83.06
1147.00,83.00
1146.00,82.95
1145.00,82.91
1144.00,82.91
1143.00,82.93
1142.00,82.96
1141.00,82.97
1140.00,82.96
1139.00,82.93
1138.00,82.90
1137.00,82.87
1136.00,82.84
1135.00,82.82
1134.00,82.80
1133.00,82.77
1132.00,82.73
1131.00,82.69
1130.00,82.65
1129.00,82.62
1128.00,82.60
1127.00,82.58
1126.00,82.58
1125.00,82.56
1124.00,82.53
1123.00,82.49
1122.00,82.42
1121.00,82.37
1120.00,82.34
1119.00,82.33
1118.00,82.31
1117.00,82.28
1116.00,82.24
1115.00,82.21
1114.00,82.20
1113.00,82.21
1112.00,82.21
1111.00,82.18
1110.00,82.12
1109.00,82.07
1108.00,82.05
1107.00,82.05
1106.00,82.04
1105.00,82.01
1104.00,81.98
1103.00,81.94
1102.00,81.90
1101.00,81.85
1100.00,81.82
1099.00,81.81
1098.00,81.81
1097.00,81.80
1096.00,81.77
1095.00,81.74
1094.00,81.70
1093.00,81.66
1092.00,81.62
1091.00,81.59
1090.00,81.56
1089.00,81.53
1088.00,81.50
1087.00,81.46
1086.00,81.43
1085.00,81.42
1084.00,81.41
1083.00,81.37
1082.00,81.32
1081.00,81.28
1080.00,81.26
1079.00,81.26
1078.00,81.27
1077.00,81.25
1076.00,81.20
1075.00,81.15
1074.00,81.11
1073.00,81.08
1072.00,81.08
1071.00,81.08
1070.00,81.09
1069.00,81.09
1068.00,81.07
1067.00,81.05
1066.00,81.03
1065.00,80.99
1064.00,80.93
1063.00,80.87
1062.00,80.82
1061.00,80.80
1060.00,80.78
1059.00,80.75
1058.00,80.72
1057.00,80.69
1056.00,80.67
1055.00,80.63
1054.00,80.58
1053.00,80.52
1052.00,80.47
1051.00,80.45
1050.00,80.46
1049.00,80.49
1048.00,80.52
1047.00,80.53
1046.00,80.54
1045.00,80.54
1044.00,80.55
1043.00,80.54
1042.00,80.51
1041.00,80.46
1040.00,80.42
1039.00,80.42
1038.00,80.43
1037.00,80.43
1036.00,80.41
1035.00,80.39
1034.00,80.37
1033.00,80.36
1032.00,80.36
1031.00,80.34
1030.00,80.32
1029.00,80.29
1028.00,80.27
1027.00,80.28
1026.00,80.30
1025.00,80.32
1024.00,80.32
1023.00,80.31
1022.00,80.30
1021.00,80.29
1020.00,80.27
1019.00,80.25
1018.00,80.21
1017.00,80.17
1016.00,80.14
1015.00,80.13
1014.00,80.15
1013.00,80.16
1012.00,80.16
1011.00,80.14
1010.00,80.10
1009.00,80.05
1008.00,79.99
1007.00,79.96
1006.00,79.96
1005.00,79.98
1004.00,79.99
1003.00,79.99
1002.00,79.97
1001.00,79.94
1000.00,79.91
999.00,79.88
998.00,79.85
997.00,79.80
996.00,79.73
995.00,79.68
994.00,79.63
993.00,79.60
992.00,79.58
991.00,79.55
990.00,79.53
989.00,79.52
988.00,79.52
987.00,79.50
986.00,79.46
985.00,79.40
984.00,79.33
983.00,79.29
982.00,79.26
981.00,79.23
980.00,79.18
979.00,79.13
978.00,79.09
977.00,79.05
976.00,79.00
975.00,78.96
974.00,78.92
973.00,78.88
972.00,78.85
971.00,78.82
970.00,78.78
969.00,78.73
968.00,78.68
967.00,78.66
966.00,78.66
965.00,78.69
964.00,78.71
963.00,78.72
962.00,78.71
961.00,78.69
960.00,78.65
959.00,78.62
958.00,78.61
957.00,78.61
956.00,78.60
955.00,78.60
954.00,78.59
953.00,78.58
952.00,78.55
951.00,78.51
950.00,78.45
949.00,78.39
948.00,78.35
947.00,78.32
946.00,78.29
945.00,78.26
944.00,78.21
943.00,78.15
942.00,78.09
941.00,78.03
940.00,77.95
939.00,77.86
938.00,77.78
937.00,77.71
936.00,77.67
935.00,77.64
934.00,77.61
933.00,77.56
932.00,77.49
931.00,77.41
930.00,77.32
929.00,77.23
928.00,77.13
927.00,77.03
926.00,76.95
925.00,76.87
924.00,76.80
923.00,76.73
922.00,76.66
