Created as New Dataset,Sample 002 By Administrator Date Thursday, December 10 2020
cm-1,%T
2468.00,94.00
2467.00,94.01
2466.00,94.02
2465.00,94.01
2464.00,93.98
2463.00,93.97
2462.00,94.00
2461.00,94.08
2460.00,94.16
2459.00,94.21
2458.00,94.22
2457.00,94.21
2456.00,94.18
2455.00,94.14
2454.00,94.10
2453.00,94.07
2452.00,94.05
2451.00,94.02
2450.00,93.99
2449.00,93.98
2448.00,93.98
2447.00,93.98
2446.00,93.97
2445.00,93.96
2444.00,93.96
2443.00,93.97
2442.00,93.99
2441.00,94.01
2440.00,94.05
2439.00,94.10
2438.00,94.18
2437.00,94.24
2436.00,94.28
2435.00,94.27
2434.00,94.22
2433.00,94.15
2432.00,94.09
2431.00,94.07
2430.00,94.08
2429.00,94.12
2428.00,94.14
2427.00,94.13
2426.00,94.08
2425.00,94.04
2424.00,94.03
2423.00,94.07
2422.00,94.12
2421.00,94.15
2420.00,94.15
2419.00,94.13
2418.00,94.11
2417.00,94.11
2416.00,94.12
2415.00,94.15
2414.00,94.18
2413.00,94.17
2412.00,94.15
2411.00,94.11
2410.00,94.10
2409.00,94.10
2408.00,94.12
2407.00,94.13
2406.00,94.14
2405.00,94.14
2404.00,94.14
2403.00,94.13
2402.00,94.11
2401.00,94.10
2400.00,94.10
2399.00,94.12
2398.00,94.15
2397.00,94.15
2396.00,94.12
2395.00,94.06
2394.00,94.02
2393.00,94.02
2392.00,94.05
2391.00,94.08
2390.00,94.11
2389.00,94.13
2388.00,94.16
2387.00,94.17
2386.00,94.17
2385.00,94.14
2384.00,94.12
2383.00,94.09
2382.00,94.06
2381.00,94.02
2380.00,93.96
2379.00,93.90
2378.00,93.86
2377.00,93.86
2376.00,93.90
2375.00,93.96
2374.00,94.00
2373.00,94.00
2372.00,93.96
2371.00,93.92
2370.00,93.88
2369.00,93.86
2368.00,93.88
2367.00,93.90
2366.00,93.87
2365.00,93.77
2364.00,93.65
2363.00,93.57
2362.00,93.55
2361.00,93.53
2360.00,93.51
2359.00,93.50
2358.00,93.53
2357.00,93.61
2356.00,93.68
2355.00,93.72
2354.00,93.73
2353.00,93.73
2352.00,93.73
2351.00,93.72
2350.00,93.70
2349.00,93.66
2348.00,93.63
2347.00,93.60
2346.00,93.57
2345.00,93.52
2344.00,93.45
2343.00,93.38
2342.00,93.33
2341.00,93.27
2340.00,93.23
2339.00,93.25
2338.00,93.34
2337.00,93.45
2336.00,93.55
2335.00,93.59
2334.00,93.58
2333.00,93.56
2332.00,93.55
2331.00,93.58
2330.00,93.61
2329.00,93.62
2328.00,93.59
2327.00,93.51
2326.00,93.40
2325.00,93.31
2324.00,93.29
2323.00,93.32
2322.00,93.34
2321.00,93.33
2320.00,93.31
2319.00,93.31
2318.00,93.33
2317.00,93.33
2316.00,93.32
2315.00,93.32
2314.00,93.34
2313.00,93.37
2312.00,93.41
2311.00,93.46
2310.00,93.51
2309.00,93.52
2308.00,93.49
2307.00,93.45
2306.00,93.44
2305.00,93.43
2304.00,93.42
2303.00,93.39
2302.00,93.35
2301.00,93.31
2300.00,93.30
2299.00,93.31
2298.00,93.33
2297.00,93.36
2296.00,93.40
2295.00,93.43
2294.00,93.44
2293.00,93.41
2292.00,93.34
2291.00,93.28
2290.00,93.25
2289.00,93.26
2288.00,93.27
2287.00,93.27
2286.00,93.28
2285.00,93.28
2284.00,93.30
2283.00,93.31
2282.00,93.28
2281.00,93.23
2280.00,93.18
2279.00,93.16
2278.00,93.16
2277.00,93.18
2276.00,93.20
2275.00,93.22
2274.00,93.21
2273.00,93.19
2272.00,93.18
2271.00,93.19
2270.00,93.18
2269.00,93.15
2268.00,93.10
2267.00,93.07
2266.00,93.08
2265.00,93.11
2264.00,93.14
2263.00,93.16
2262.00,93.15
2261.00,93.10
2260.00,93.06
2259.00,93.05
2258.00,93.05
2257.00,93.02
2256.00,92.94
2255.00,92.86
2254.00,92.81
2253.00,92.81
2252.00,92.86
2251.00,92.93
2250.00,92.99
2249.00,93.01
2248.00,93.00
2247.00,93.00
2246.00,93.00
2245.00,92.98
2244.00,92.96
2243.00,92.98
2242.00,93.04
2241.00,93.07
2240.00,93.04
2239.00,92.95
2238.00,92.88
2237.00,92.84
2236.00,92.84
2235.00,92.83
2234.00,92.78
2233.00,92.71
2232.00,92.65
2231.00,92.64
2230.00,92.69
2229.00,92.74
2228.00,92.77
2227.00,92.76
2226.00,92.74
2225.00,92.74
2224.00,92.77
2223.00,92.81
2222.00,92.81
2221.00,92.78
2220.00,92.73
2219.00,92.70
2218.00,92.71
2217.00,92.72
2216.00,92.74
2215.00,92.78
2214.00,92.80
2213.00,92.78
2212.00,92.73
2211.00,92.69
2210.00,92.66
2209.00,92.64
2208.00,92.63
2207.00,92.61
2206.00,92.57
2205.00,92.49
2204.00,92.40
2203.00,92.34
2202.00,92.34
2201.00,92.34
2200.00,92.33
2199.00,92.31
2198.00,92.28
2197.00,92.26
2196.00,92.27
2195.00,92.31
2194.00,92.31
2193.00,92.25
2192.00,92.15
2191.00,92.06
2190.00,92.02
2189.00,92.02
2188.00,92.03
2187.00,92.07
2186.00,92.13
2185.00,92.20
2184.00,92.27
2183.00,92.33
2182.00,92.31
2181.00,92.20
2180.00,92.08
2179.00,92.06
2178.00,92.16
2177.00,92.31
2176.00,92.42
2175.00,92.47
2174.00,92.47
2173.00,92.42
2172.00,92.33
2171.00,92.25
2170.00,92.21
2169.00,92.19
2168.00,92.16
2167.00,92.07
2166.00,91.93
2165.00,91.77
2164.00,91.64
2163.00,91.58
2162.00,91.58
2161.00,91.62
2160.00,91.72
2159.00,91.87
2158.00,92.01
2157.00,92.07
2156.00,92.09
2155.00,92.12
2154.00,92.15
2153.00,92.14
2152.00,92.06
2151.00,91.98
2150.00,91.92
2149.00,91.92
2148.00,91.96
2147.00,92.01
2146.00,92.04
2145.00,92.01
2144.00,91.91
2143.00,91.81
2142.00,91.76
2141.00,91.77
2140.00,91.80
2139.00,91.78
2138.00,91.71
2137.00,91.64
2136.00,91.65
2135.00,91.75
2134.00,91.87
2133.00,91.96
2132.00,92.00
2131.00,92.01
2130.00,92.02
2129.00,92.00
2128.00,91.99
2127.00,91.99
2126.00,92.00
2125.00,91.99
2124.00,91.97
2123.00,91.96
2122.00,91.95
2121.00,91.93
2120.00,91.91
2119.00,91.92
2118.00,91.95
2117.00,91.96
2116.00,91.94
2115.00,91.90
2114.00,91.88
2113.00,91.89
2112.00,91.91
2111.00,91.93
2110.00,91.94
2109.00,91.91
2108.00,91.86
2107.00,91.83
2106.00,91.84
2105.00,91.87
2104.00,91.89
2103.00,91.88
2102.00,91.84
2101.00,91.79
2100.00,91.75
2099.00,91.76
2098.00,91.81
2097.00,91.85
2096.00,91.88
2095.00,91.89
2094.00,91.88
2093.00,91.85
2092.00,91.82
2091.00,91.82
2090.00,91.81
2089.00,91.77
2088.00,91.71
2087.00,91.65
2086.00,91.61
2085.00,91.60
2084.00,91.61
2083.00,91.61
2082.00,91.59
2081.00,91.51
2080.00,91.40
2079.00,91.31
2078.00,91.25
2077.00,91.22
2076.00,91.23
2075.00,91.26
2074.00,91.28
2073.00,91.26
2072.00,91.19
2071.00,91.11
2070.00,91.01
2069.00,90.91
2068.00,90.80
2067.00,90.70
2066.00,90.63
2065.00,90.55
2064.00,90.45
2063.00,90.32
2062.00,90.18
2061.00,90.02
2060.00,89.88
2059.00,89.76
2058.00,89.65
2057.00,89.53
2056.00,89.42
2055.00,89.32
2054.00,89.21
2053.00,89.09
2052.00,88.98
2051.00,88.90
2050.00,88.83
2049.00,88.71
2048.00,88.54
2047.00,88.40
2046.00,88.34
2045.00,88.34
2044.00,88.32
2043.00,88.26
2042.00,88.14
2041.00,88.02
2040.00,87.97
2039.00,88.00
2038.00,88.07
2037.00,88.13
2036.00,88.18
2035.00,88.26
2034.00,88.36
2033.00,88.46
2032.00,88.58
2031.00,88.73
2030.00,88.86
2029.00,88.92
2028.00,88.92
2027.00,88.98
2026.00,89.13
2025.00,89.32
2024.00,89.51
2023.00,89.67
2022.00,89.81
2021.00,89.93
2020.00,90.05
2019.00,90.21
2018.00,90.44
2017.00,90.67
2016.00,90.83
2015.00,90.94
2014.00,91.03
2013.00,91.11
2012.00,91.21
2011.00,91.29
2010.00,91.33
2009.00,91.35
2008.00,91.42
2007.00,91.57
2006.00,91.76
2005.00,91.88
2004.00,91.88
2003.00,91.86
2002.00,91.90
2001.00,92.01
2000.00,92.14
1999.00,92.23
1998.00,92.27
1997.00,92.28
1996.00,92.28
1995.00,92.30
1994.00,92.31
1993.00,92.32
1992.00,92.35
1991.00,92.42
1990.00,92.47
1989.00,92.45
1988.00,92.36
1987.00,92.27
1986.00,92.24
1985.00,92.26
1984.00,92.32
1983.00,92.42
1982.00,92.50
1981.00,92.53
1980.00,92.51
1979.00,92.49
1978.00,92.52
1977.00,92.56
1976.00,92.60
1975.00,92.62
1974.00,92.63
1973.00,92.63
1972.00,92.66
1971.00,92.73
1970.00,92.77
1969.00,92.75
1968.00,92.69
1967.00,92.70
1966.00,92.77
1965.00,92.83
1964.00,92.86
1963.00,92.90
1962.00,92.97
1961.00,93.05
1960.00,93.13
1959.00,93.20
1958.00,93.27
1957.00,93.29
1956.00,93.26
1955.00,93.21
1954.00,93.16
1953.00,93.10
1952.00,93.04
1951.00,93.02
1950.00,93.04
1949.00,93.07
1948.00,93.08
1947.00,93.09
1946.00,93.11
1945.00,93.13
1944.00,93.15
1943.00,93.20
1942.00,93.27
1941.00,93.31
1940.00,93.32
1939.00,93.32
1938.00,93.33
1937.00,93.34
1936.00,93.36
1935.00,93.37
1934.00,93.37
1933.00,93.35
1932.00,93.32
1931.00,93.31
1930.00,93.31
1929.00,93.30
1928.00,93.29
1927.00,93.32
1926.00,93.36
1925.00,93.39
1924.00,93.39
1923.00,93.37
1922.00,93.33
1921.00,93.28
1920.00,93.24
1919.00,93.24
1918.00,93.27
1917.00,93.30
1916.00,93.36
1915.00,93.44
1914.00,93.53
1913.00,93.57
1912.00,93.56
1911.00,93.53
1910.00,93.49
1909.00,93.47
1908.00,93.46
1907.00,93.48
1906.00,93.52
1905.00,93.55
1904.00,93.55
1903.00,93.55
1902.00,93.55
1901.00,93.55
1900.00,93.54
1899.00,93.53
1898.00,93.53
1897.00,93.54
1896.00,93.55
1895.00,93.57
1894.00,93.60
1893.00,93.63
1892.00,93.64
1891.00,93.65
1890.00,93.63
1889.00,93.61
1888.00,93.60
1887.00,93.62
1886.00,93.64
1885.00,93.64
1884.00,93.62
1883.00,93.62
1882.00,93.64
1881.00,93.64
1880.00,93.61
1879.00,93.58
1878.00,93.56
1877.00,93.55
1876.00,93.57
1875.00,93.61
1874.00,93.65
1873.00,93.66
1872.00,93.62
1871.00,93.58
1870.00,93.55
1869.00,93.56
1868.00,93.60
1867.00,93.66
1866.00,93.70
1865.00,93.72
1864.00,93.72
1863.00,93.73
1862.00,93.75
1861.00,93.74
1860.00,93.71
1859.00,93.69
1858.00,93.69
1857.00,93.70
1856.00,93.73
1855.00,93.76
1854.00,93.78
1853.00,93.77
1852.00,93.73
1851.00,93.70
1850.00,93.69
1849.00,93.66
1848.00,93.63
1847.00,93.63
1846.00,93.66
1845.00,93.67
1844.00,93.64
1843.00,93.62
1842.00,93.63
1841.00,93.64
1840.00,93.65
1839.00,93.66
1838.00,93.69
1837.00,93.71
1836.00,93.72
1835.00,93.73
1834.00,93.74
1833.00,93.72
1832.00,93.68
1831.00,93.64
1830.00,93.64
1829.00,93.65
1828.00,93.67
1827.00,93.70
1826.00,93.73
1825.00,93.72
1824.00,93.69
1823.00,93.66
1822.00,93.65
1821.00,93.65
1820.00,93.65
1819.00,93.66
1818.00,93.66
1817.00,93.65
1816.00,93.63
1815.00,93.64
1814.00,93.66
1813.00,93.68
1812.00,93.67
1811.00,93.65
1810.00,93.64
1809.00,93.62
1808.00,93.59
1807.00,93.58
1806.00,93.58
1805.00,93.56
1804.00,93.52
1803.00,93.49
1802.00,93.49
1801.00,93.48
1800.00,93.46
1799.00,93.43
1798.00,93.42
1797.00,93.41
1796.00,93.38
1795.00,93.38
1794.00,93.39
1793.00,93.41
1792.00,93.40
1791.00,93.40
1790.00,93.40
1789.00,93.39
1788.00,93.37
1787.00,93.34
1786.00,93.32
1785.00,93.29
1784.00,93.26
1783.00,93.23
1782.00,93.21
1781.00,93.17
1780.00,93.11
1779.00,93.08
1778.00,93.08
1777.00,93.07
1776.00,93.03
1775.00,92.98
1774.00,92.93
1773.00,92.87
1772.00,92.80
1771.00,92.76
1770.00,92.77
1769.00,92.77
1768.00,92.76
1767.00,92.75
1766.00,92.73
1765.00,92.71
1764.00,92.66
1763.00,92.61
1762.00,92.56
1761.00,92.50
1760.00,92.43
1759.00,92.36
1758.00,92.29
1757.00,92.19
1756.00,92.07
1755.00,91.97
1754.00,91.90
1753.00,91.84
1752.00,91.74
1751.00,91.61
1750.00,91.49
1749.00,91.35
1748.00,91.21
1747.00,91.11
1746.00,91.04
1745.00,90.95
1744.00,90.82
1743.00,90.69
1742.00,90.57
1741.00,90.43
1740.00,90.23
1739.00,90.03
1738.00,89.90
1737.00,89.81
1736.00,89.69
1735.00,89.47
1734.00,89.17
1733.00,88.91
1732.00,88.73
1731.00,88.61
1730.00,88.49
1729.00,88.35
1728.00,88.19
1727.00,88.05
1726.00,87.93
1725.00,87.78
1724.00,87.57
1723.00,87.36
1722.00,87.20
1721.00,87.07
1720.00,86.91
1719.00,86.70
1718.00,86.40
1717.00,86.03
1716.00,85.68
1715.00,85.44
1714.00,85.29
1713.00,85.15
1712.00,84.98
1711.00,84.79
1710.00,84.60
1709.00,84.41
1708.00,84.19
1707.00,83.93
1706.00,83.62
1705.00,83.26
1704.00,82.96
1703.00,82.78
1702.00,82.63
1701.00,82.29
1700.00,81.67
1699.00,81.15
1698.00,80.84
1697.00,80.48
1696.00,79.91
1695.00,79.36
1694.00,79.01
1693.00,78.73
1692.00,78.40
1691.00,77.99
1690.00,77.50
1689.00,76.98
1688.00,76.52
1687.00,76.16
1686.00,75.82
1685.00,75.19
1684.00,74.14
1683.00,73.36
1682.00,72.99
1681.00,72.66
1680.00,72.24
1679.00,71.80
1678.00,71.43
1677.00,71.04
1676.00,70.49
1675.00,69.82
1674.00,69.27
1673.00,68.91
1672.00,68.58
1671.00,68.14
1670.00,67.51
1669.00,66.79
1668.00,66.19
1667.00,65.77
1666.00,65.47
1665.00,65.16
1664.00,64.70
1663.00,64.07
1662.00,63.43
1661.00,62.93
1660.00,62.54
1659.00,62.18
1658.00,61.87
1657.00,61.60
1656.00,61.37
1655.00,61.12
1654.00,60.61
1653.00,59.65
1652.00,58.97
1651.00,58.75
1650.00,58.71
1649.00,58.66
1648.00,58.43
1647.00,57.98
1646.00,57.61
1645.00,57.45
1644.00,57.35
1643.00,57.26
1642.00,57.19
1641.00,57.13
1640.00,57.08
1639.00,57.03
1638.00,57.02
1637.00,57.01
1636.00,56.95
1635.00,56.92
1634.00,57.01
1633.00,57.15
1632.00,57.31
1631.00,57.46
1630.00,57.64
1629.00,57.86
1628.00,58.09
1627.00,58.33
1626.00,58.58
1625.00,58.89
1624.00,59.27
1623.00,59.69
1622.00,60.08
1621.00,60.42
1620.00,60.71
1619.00,61.01
1618.00,61.38
1617.00,61.88
1616.00,62.44
1615.00,62.91
1614.00,63.31
1613.00,63.70
1612.00,64.10
1611.00,64.52
1610.00,64.94
1609.00,65.37
1608.00,65.82
1607.00,66.25
1606.00,66.66
1605.00,67.05
1604.00,67.43
1603.00,67.81
1602.00,68.16
1601.00,68.49
1600.00,68.83
1599.00,69.15
1598.00,69.45
1597.00,69.73
1596.00,70.00
1595.00,70.26
1594.00,70.48
1593.00,70.68
1592.00,70.88
1591.00,71.07
1590.00,71.25
1589.00,71.40
1588.00,71.53
1587.00,71.63
1586.00,71.70
1585.00,71.75
1584.00,71.79
1583.00,71.81
1582.00,71.81
1581.00,71.78
1580.00,71.76
1579.00,71.72
1578.00,71.62
1577.00,71.44
1576.00,71.21
1575.00,71.04
1574.00,70.96
1573.00,70.92
1572.00,70.90
1571.00,70.82
1570.00,70.62
1569.00,70.36
1568.00,70.19
1567.00,70.09
1566.00,69.97
1565.00,69.82
1564.00,69.67
1563.00,69.59
1562.00,69.57
1561.00,69.61
1560.00,69.54
1559.00,68.93
1558.00,68.19
1557.00,67.98
1556.00,67.94
1555.00,67.85
1554.00,67.68
1553.00,67.52
1552.00,67.41
1551.00,67.29
1550.00,67.11
1549.00,66.94
1548.00,66.85
1547.00,66.82
1546.00,66.79
1545.00,66.72
1544.00,66.63
1543.00,66.55
1542.00,66.49
1541.00,66.42
1540.00,66.32
1539.00,66.29
1538.00,66.36
1537.00,66.47
1536.00,66.60
1535.00,66.71
1534.00,66.75
1533.00,66.78
1532.00,66.86
1531.00,66.99
1530.00,67.14
1529.00,67.32
1528.00,67.52
1527.00,67.71
1526.00,67.87
1525.00,68.03
1524.00,68.22
1523.00,68.42
1522.00,68.66
1521.00,68.91
1520.00,69.15
1519.00,69.38
1518.00,69.66
1517.00,70.02
1516.00,70.42
1515.00,70.78
1514.00,71.12
1513.00,71.47
1512.00,71.81
1511.00,72.13
1510.00,72.42
1509.00,72.70
1508.00,73.06
1507.00,73.60
1506.00,74.15
1505.00,74.53
1504.00,74.82
1503.00,75.09
1502.00,75.37
1501.00,75.67
1500.00,75.96
1499.00,76.21
1498.00,76.47
1497.00,76.80
1496.00,77.15
1495.00,77.45
1494.00,77.70
1493.00,77.90
1492.00,78.08
1491.00,78.23
1490.00,78.39
1489.00,78.56
1488.00,78.72
1487.00,78.89
1486.00,79.07
1485.00,79.22
1484.00,79.34
1483.00,79.42
1482.00,79.50
1481.00,79.57
1480.00,79.62
1479.00,79.66
1478.00,79.70
1477.00,79.72
1476.00,79.69
1475.00,79.63
1474.00,79.54
1473.00,79.38
1472.00,79.19
1471.00,79.10
1470.00,79.08
1469.00,79.10
1468.00,79.09
1467.00,79.05
1466.00,78.98
1465.00,78.88
1464.00,78.77
1463.00,78.71
1462.00,78.70
1461.00,78.70
1460.00,78.68
1459.00,78.62
1458.00,78.48
1457.00,78.25
1456.00,78.08
1455.00,78.04
1454.00,78.08
1453.00,78.12
1452.00,78.14
1451.00,78.16
1450.00,78.18
1449.00,78.20
1448.00,78.19
1447.00,78.18
1446.00,78.20
1445.00,78.23
1444.00,78.26
1443.00,78.28
1442.00,78.30
1441.00,78.33
1440.00,78.37
1439.00,78.41
1438.00,78.44
1437.00,78.42
1436.00,78.35
1435.00,78.30
1434.00,78.31
1433.00,78.34
1432.00,78.34
1431.00,78.28
1430.00,78.16
1429.00,78.00
1428.00,77.86
1427.00,77.74
1426.00,77.64
1425.00,77.50
1424.00,77.31
1423.00,77.13
1422.00,77.02
1421.00,76.94
1420.00,76.79
1419.00,76.51
1418.00,76.23
1417.00,76.05
1416.00,75.93
1415.00,75.85
1414.00,75.77
1413.00,75.68
1412.00,75.57
1411.00,75.46
1410.00,75.37
1409.00,75.30
1408.00,75.24
1407.00,75.18
1406.00,75.13
1405.00,75.05
1404.00,74.97
1403.00,74.94
1402.00,74.95
1401.00,74.96
1400.00,74.95
1399.00,74.92
1398.00,74.93
1397.00,74.97
1396.00,75.03
1395.00,75.09
1394.00,75.17
1393.00,75.24
1392.00,75.32
1391.00,75.42
1390.00,75.53
1389.00,75.64
1388.00,75.74
1387.00,75.85
1386.00,75.97
1385.00,76.10
1384.00,76.22
1383.00,76.34
1382.00,76.44
1381.00,76.55
1380.00,76.67
1379.00,76.80
1378.00,76.94
1377.00,77.05
1376.00,77.15
1375.00,77.25
1374.00,77.35
1373.00,77.44
1372.00,77.54
1371.00,77.64
1370.00,77.75
1369.00,77.84
1368.00,77.92
1367.00,77.99
1366.00,78.06
1365.00,78.12
1364.00,78.15
1363.00,78.15
1362.00,78.15
1361.00,78.17
1360.00,78.21
1359.00,78.24
1358.00,78.27
1357.00,78.27
1356.00,78.25
1355.00,78.23
1354.00,78.22
1353.00,78.21
1352.00,78.21
1351.00,78.22
1350.00,78.21
1349.00,78.21
1348.00,78.20
1347.00,78.21
1346.00,78.22
1345.00,78.23
1344.00,78.23
1343.00,78.24
1342.00,78.24
1341.00,78.23
1340.00,78.20
1339.00,78.17
1338.00,78.16
1337.00,78.15
1336.00,78.16
1335.00,78.18
1334.00,78.20
1333.00,78.21
1332.00,78.21
1331.00,78.19
1330.00,78.17
1329.00,78.15
1328.00,78.13
1327.00,78.10
1326.00,78.08
1325.00,78.04
1324.00,78.02
1323.00,78.00
1322.00,77.98
1321.00,77.97
1320.00,77.94
1319.00,77.90
1318.00,77.87
1317.00,77.86
1316.00,77.86
1315.00,77.88
1314.00,77.91
1313.00,77.93
1312.00,77.95
1311.00,77.97
1310.00,77.99
1309.00,78.02
1308.00,78.05
1307.00,78.10
1306.00,78.16
1305.00,78.22
1304.00,78.27
1303.00,78.33
1302.00,78.38
1301.00,78.42
1300.00,78.46
1299.00,78.50
1298.00,78.54
1297.00,78.58
1296.00,78.61
1295.00,78.65
1294.00,78.67
1293.00,78.70
1292.00,78.72
1291.00,78.75
1290.00,78.78
1289.00,78.80
1288.00,78.82
1287.00,78.85
1286.00,78.87
1285.00,78.90
1284.00,78.92
1283.00,78.92
1282.00,78.92
1281.00,78.92
1280.00,78.94
1279.00,78.97
1278.00,79.01
1277.00,79.05
1276.00,79.07
1275.00,79.08
1274.00,79.09
1273.00,79.11
1272.00,79.13
1271.00,79.14
1270.00,79.14
1269.00,79.15
1268.00,79.16
1267.00,79.16
1266.00,79.14
1265.00,79.09
1264.00,79.03
1263.00,78.97
1262.00,78.92
1261.00,78.88
1260.00,78.85
1259.00,78.83
1258.00,78.81
1257.00,78.78
1256.00,78.74
1255.00,78.68
1254.00,78.61
1253.00,78.54
1252.00,78.46
1251.00,78.37
1250.00,78.28
1249.00,78.20
1248.00,78.11
1247.00,78.02
1246.00,77.93
1245.00,77.85
1244.00,77.77
1243.00,77.71
1242.00,77.67
1241.00,77.64
1240.00,77.62
1239.00,77.59
1238.00,77.57
1237.00,77.56
1236.00,77.56
1235.00,77.57
1234.00,77.59
1233.00,77.61
1232.00,77.63
1231.00,77.66
1230.00,77.70
1229.00,77.76
1228.00,77.80
1227.00,77.84
1226.00,77.89
1225.00,77.95
1224.00,78.01
1223.00,78.06
1222.00,78.10
1221.00,78.15
1220.00,78.20
1219.00,78.27
1218.00,78.35
1217.00,78.43
1216.00,78.51
1215.00,78.59
1214.00,78.69
1213.00,78.78
1212.00,78.87
1211.00,78.95
1210.00,79.03
1209.00,79.12
1208.00,79.21
1207.00,79.32
1206.00,79.43
1205.00,79.54
1204.00,79.66
1203.00,79.77
1202.00,79.88
1201.00,79.98
1200.00,80.09
1199.00,80.21
1198.00,80.32
1197.00,80.42
1196.00,80.49
1195.00,80.55
1194.00,80.61
1193.00,80.67
1192.00,80.72
1191.00,80.76
1190.00,80.79
1189.00,80.82
1188.00,80.86
1187.00,80.89
1186.00,80.92
1185.00,80.94
1184.00,80.95
1183.00,80.94
1182.00,80.93
1181.00,80.92
1180.00,80.94
1179.00,80.96
1178.00,80.97
1177.00,80.96
1176.00,80.94
1175.00,80.91
1174.00,80.88
1173.00,80.84
1172.00,80.80
1171.00,80.77
1170.00,80.75
1169.00,80.75
1168.00,80.74
1167.00,80.72
1166.00,80.71
1165.00,80.68
1164.00,80.66
1163.00,80.63
1162.00,80.59
1161.00,80.54
1160.00,80.47
1159.00,80.40
1158.00,80.31
1157.00,80.21
1156.00,80.10
1155.00,80.01
1154.00,79.94
1153.00,79.89
1152.00,79.84
1151.00,79.76
1150.00,79.66
1149.00,79.55
1148.00,79.43
1147.00,79.31
1146.00,79.17
1145.00,79.05
1144.00,78.94
1143.00,78.84
1142.00,78.73
1141.00,78.60
1140.00,78.47
1139.00,78.34
1138.00,78.19
1137.00,78.02
1136.00,77.84
1135.00,77.67
1134.00,77.51
1133.00,77.34
1132.00,77.17
1131.00,76.98
1130.00,76.81
1129.00,76.64
1128.00,76.48
1127.00,76.30
1126.00,76.11
1125.00,75.91
1124.00,75.70
1123.00,75.49
1122.00,75.29
1121.00,75.11
1120.00,74.94
1119.00,74.80
1118.00,74.66
1117.00,74.51
1116.00,74.35
1115.00,74.20
1114.00,74.04
1113.00,73.89
1112.00,73.73
1111.00,73.58
1110.00,73.42
1109.00,73.25
1108.00,73.08
1107.00,72.92
1106.00,72.77
1105.00,72.61
1104.00,72.43
1103.00,72.25
1102.00,72.06
1101.00,71.87
1100.00,71.67
1099.00,71.47
1098.00,71.27
1097.00,71.07
1096.00,70.87
1095.00,70.67
1094.00,70.46
1093.00,70.22
1092.00,69.96
1091.00,69.69
1090.00,69.44
1089.00,69.19
1088.00,68.94
1087.00,68.69
1086.00,68.44
1085.00,68.18
1084.00,67.92
1083.00,67.67
1082.00,67.44
1081.00,67.22
1080.00,66.99
1079.00,66.78
1078.00,66.59
1077.00,66.38
1076.00,66.15
1075.00,65.90
1074.00,65.68
1073.00,65.46
1072.00,65.25
1071.00,65.03
1070.00,64.83
1069.00,64.63
1068.00,64.42
1067.00,64.20
1066.00,63.97
1065.00,63.73
1064.00,63.48
1063.00,63.25
1062.00,63.05
1061.00,62.85
1060.00,62.61
1059.00,62.37
1058.00,62.15
1057.00,61.95
1056.00,61.75
1055.00,61.54
1054.00,61.32
1053.00,61.12
1052.00,60.92
1051.00,60.77
1050.00,60.65
1049.00,60.53
1048.00,60.40
1047.00,60.26
1046.00,60.14
1045.00,60.02
1044.00,59.89
1043.00,59.78
1042.00,59.67
1041.00,59.55
1040.00,59.44
1039.00,59.37
1038.00,59.36
1037.00,59.36
1036.00,59.32
1035.00,59.23
1034.00,59.12
1033.00,59.01
1032.00,58.92
1031.00,58.86
1030.00,58.84
1029.00,58.83
1028.00,58.83
1027.00,58.86
1026.00,58.90
1025.00,58.95
1024.00,58.97
1023.00,58.96
1022.00,58.95
1021.00,58.94
1020.00,58.94
1019.00,58.98
1018.00,59.04
1017.00,59.08
1016.00,59.10
1015.00,59.13
1014.00,59.18
1013.00,59.25
1012.00,59.30
1011.00,59.34
1010.00,59.37
1009.00,59.38
1008.00,59.36
1007.00,59.33
1006.00,59.29
1005.00,59.26
1004.00,59.22
1003.00,59.20
1002.00,59.18
1001.00,59.13
1000.00,59.05
999.00,58.96
998.00,58.85
997.00,58.71
996.00,58.55
995.00,58.39
994.00,58.23
993.00,58.05
992.00,57.84
991.00,57.62
990.00,57.43
989.00,57.24
988.00,57.05
987.00,56.84
986.00,56.61
985.00,56.33
984.00,56.01
983.00,55.69
982.00,55.40
981.00,55.14
980.00,54.89
979.00,54.66
978.00,54.45
977.00,54.22
976.00,53.98
975.00,53.74
974.00,53.56
973.00,53.41
972.00,53.31
971.00,53.26
970.00,53.29
969.00,53.38
968.00,53.50
967.00,53.63
966.00,53.79
965.00,53.99
964.00,54.25
963.00,54.55
962.00,54.88
961.00,55.22
960.00,55.56
959.00,55.93
958.00,56.35
957.00,56.78
956.00,57.20
955.00,57.62
954.00,58.06
953.00,58.51
952.00,58.95
951.00,59.38
950.00,59.81
949.00,60.25
948.00,60.68
947.00,61.11
946.00,61.54
945.00,61.94
944.00,62.31
943.00,62.67
942.00,63.04
941.00,63.40
940.00,63.76
939.00,64.08
938.00,64.39
937.00,64.67
936.00,64.93
935.00,65.17
934.00,65.40
933.00,65.58
932.00,65.71
931.00,65.81
930.00,65.92
929.00,66.03
928.00,66.13
927.00,66.21
926.00,66.29
925.00,66.38
924.00,66.46
923.00,66.52
922.00,66.56
921.00,66.58
920.00,66.60
919.00,66.65
918.00,66.71
917.00,66.77
916.00,66.82
915.00,66.86
914.00,66.91
913.00,66.97
912.00,67.04
911.00,67.12
910.00,67.23
909.00,67.34
908.00,67.45
