Created as New Dataset,Sample 001 By Administrator Date Thursday, December 10 2020
cm-1,%T
2468.00,97.09
2467.00,97.12
2466.00,97.13
2465.00,97.11
2464.00,97.06
2463.00,97.01
2462.00,97.01
2461.00,97.05
2460.00,97.11
2459.00,97.14
2458.00,97.13
2457.00,97.11
2456.00,97.06
2455.00,97.00
2454.00,96.95
2453.00,96.91
2452.00,96.90
2451.00,96.90
2450.00,96.90
2449.00,96.90
2448.00,96.90
2447.00,96.90
2446.00,96.90
2445.00,96.91
2444.00,96.92
2443.00,96.93
2442.00,96.94
2441.00,96.95
2440.00,96.95
2439.00,96.96
2438.00,96.99
2437.00,97.02
2436.00,97.04
2435.00,97.02
2434.00,96.99
2433.00,96.96
2432.00,96.94
2431.00,96.94
2430.00,96.94
2429.00,96.94
2428.00,96.92
2427.00,96.87
2426.00,96.81
2425.00,96.77
2424.00,96.78
2423.00,96.84
2422.00,96.91
2421.00,96.97
2420.00,96.98
2419.00,96.95
2418.00,96.90
2417.00,96.87
2416.00,96.87
2415.00,96.89
2414.00,96.90
2413.00,96.89
2412.00,96.88
2411.00,96.87
2410.00,96.86
2409.00,96.86
2408.00,96.87
2407.00,96.88
2406.00,96.88
2405.00,96.86
2404.00,96.84
2403.00,96.83
2402.00,96.83
2401.00,96.83
2400.00,96.82
2399.00,96.80
2398.00,96.78
2397.00,96.76
2396.00,96.73
2395.00,96.70
2394.00,96.68
2393.00,96.69
2392.00,96.72
2391.00,96.75
2390.00,96.77
2389.00,96.76
2388.00,96.74
2387.00,96.70
2386.00,96.68
2385.00,96.66
2384.00,96.65
2383.00,96.64
2382.00,96.62
2381.00,96.61
2380.00,96.59
2379.00,96.56
2378.00,96.50
2377.00,96.44
2376.00,96.40
2375.00,96.40
2374.00,96.42
2373.00,96.39
2372.00,96.33
2371.00,96.27
2370.00,96.25
2369.00,96.29
2368.00,96.33
2367.00,96.34
2366.00,96.29
2365.00,96.20
2364.00,96.13
2363.00,96.09
2362.00,96.06
2361.00,96.01
2360.00,95.96
2359.00,95.95
2358.00,96.00
2357.00,96.12
2356.00,96.24
2355.00,96.33
2354.00,96.33
2353.00,96.26
2352.00,96.18
2351.00,96.12
2350.00,96.07
2349.00,96.01
2348.00,95.95
2347.00,95.89
2346.00,95.85
2345.00,95.80
2344.00,95.74
2343.00,95.67
2342.00,95.62
2341.00,95.61
2340.00,95.63
2339.00,95.70
2338.00,95.79
2337.00,95.89
2336.00,95.96
2335.00,95.98
2334.00,95.96
2333.00,95.94
2332.00,95.94
2331.00,95.96
2330.00,95.96
2329.00,95.92
2328.00,95.85
2327.00,95.80
2326.00,95.77
2325.00,95.75
2324.00,95.71
2323.00,95.68
2322.00,95.66
2321.00,95.66
2320.00,95.69
2319.00,95.72
2318.00,95.75
2317.00,95.74
2316.00,95.72
2315.00,95.71
2314.00,95.73
2313.00,95.75
2312.00,95.79
2311.00,95.83
2310.00,95.86
2309.00,95.86
2308.00,95.83
2307.00,95.80
2306.00,95.78
2305.00,95.77
2304.00,95.77
2303.00,95.77
2302.00,95.76
2301.00,95.74
2300.00,95.72
2299.00,95.72
2298.00,95.75
2297.00,95.79
2296.00,95.82
2295.00,95.83
2294.00,95.81
2293.00,95.74
2292.00,95.64
2291.00,95.57
2290.00,95.55
2289.00,95.57
2288.00,95.60
2287.00,95.64
2286.00,95.69
2285.00,95.73
2284.00,95.73
2283.00,95.70
2282.00,95.65
2281.00,95.58
2280.00,95.53
2279.00,95.52
2278.00,95.52
2277.00,95.52
2276.00,95.52
2275.00,95.52
2274.00,95.53
2273.00,95.52
2272.00,95.48
2271.00,95.43
2270.00,95.37
2269.00,95.30
2268.00,95.23
2267.00,95.20
2266.00,95.22
2265.00,95.25
2264.00,95.26
2263.00,95.24
2262.00,95.19
2261.00,95.16
2260.00,95.14
2259.00,95.14
2258.00,95.14
2257.00,95.11
2256.00,95.08
2255.00,95.05
2254.00,95.06
2253.00,95.11
2252.00,95.19
2251.00,95.27
2250.00,95.33
2249.00,95.35
2248.00,95.37
2247.00,95.41
2246.00,95.44
2245.00,95.40
2244.00,95.30
2243.00,95.23
2242.00,95.24
2241.00,95.27
2240.00,95.27
2239.00,95.21
2238.00,95.16
2237.00,95.13
2236.00,95.11
2235.00,95.11
2234.00,95.09
2233.00,95.04
2232.00,94.96
2231.00,94.88
2230.00,94.85
2229.00,94.87
2228.00,94.91
2227.00,94.93
2226.00,94.91
2225.00,94.89
2224.00,94.91
2223.00,94.97
2222.00,95.00
2221.00,94.97
2220.00,94.89
2219.00,94.80
2218.00,94.77
2217.00,94.76
2216.00,94.79
2215.00,94.85
2214.00,94.90
2213.00,94.91
2212.00,94.85
2211.00,94.77
2210.00,94.72
2209.00,94.72
2208.00,94.75
2207.00,94.77
2206.00,94.76
2205.00,94.70
2204.00,94.59
2203.00,94.48
2202.00,94.44
2201.00,94.47
2200.00,94.53
2199.00,94.59
2198.00,94.60
2197.00,94.56
2196.00,94.49
2195.00,94.42
2194.00,94.40
2193.00,94.40
2192.00,94.41
2191.00,94.41
2190.00,94.39
2189.00,94.37
2188.00,94.35
2187.00,94.35
2186.00,94.34
2185.00,94.33
2184.00,94.30
2183.00,94.24
2182.00,94.14
2181.00,94.03
2180.00,93.99
2179.00,94.07
2178.00,94.26
2177.00,94.44
2176.00,94.56
2175.00,94.66
2174.00,94.74
2173.00,94.76
2172.00,94.68
2171.00,94.50
2170.00,94.30
2169.00,94.13
2168.00,94.01
2167.00,93.93
2166.00,93.85
2165.00,93.76
2164.00,93.67
2163.00,93.62
2162.00,93.63
2161.00,93.67
2160.00,93.72
2159.00,93.81
2158.00,93.94
2157.00,94.06
2156.00,94.13
2155.00,94.19
2154.00,94.23
2153.00,94.24
2152.00,94.19
2151.00,94.11
2150.00,94.05
2149.00,94.01
2148.00,94.00
2147.00,94.00
2146.00,94.02
2145.00,94.03
2144.00,94.01
2143.00,93.99
2142.00,93.98
2141.00,93.98
2140.00,93.97
2139.00,93.92
2138.00,93.85
2137.00,93.77
2136.00,93.76
2135.00,93.81
2134.00,93.91
2133.00,94.00
2132.00,94.05
2131.00,94.07
2130.00,94.07
2129.00,94.04
2128.00,93.98
2127.00,93.93
2126.00,93.90
2125.00,93.88
2124.00,93.88
2123.00,93.90
2122.00,93.95
2121.00,93.99
2120.00,94.01
2119.00,93.99
2118.00,93.95
2117.00,93.91
2116.00,93.89
2115.00,93.88
2114.00,93.89
2113.00,93.91
2112.00,93.93
2111.00,93.96
2110.00,93.97
2109.00,93.96
2108.00,93.92
2107.00,93.85
2106.00,93.80
2105.00,93.82
2104.00,93.88
2103.00,93.96
2102.00,93.98
2101.00,93.93
2100.00,93.87
2099.00,93.86
2098.00,93.90
2097.00,93.95
2096.00,93.95
2095.00,93.92
2094.00,93.88
2093.00,93.84
2092.00,93.81
2091.00,93.80
2090.00,93.79
2089.00,93.77
2088.00,93.73
2087.00,93.68
2086.00,93.64
2085.00,93.65
2084.00,93.69
2083.00,93.74
2082.00,93.77
2081.00,93.77
2080.00,93.76
2079.00,93.78
2078.00,93.81
2077.00,93.82
2076.00,93.81
2075.00,93.82
2074.00,93.83
2073.00,93.79
2072.00,93.72
2071.00,93.64
2070.00,93.60
2069.00,93.57
2068.00,93.53
2067.00,93.48
2066.00,93.45
2065.00,93.45
2064.00,93.44
2063.00,93.42
2062.00,93.36
2061.00,93.27
2060.00,93.15
2059.00,93.05
2058.00,92.97
2057.00,92.89
2056.00,92.79
2055.00,92.68
2054.00,92.57
2053.00,92.45
2052.00,92.32
2051.00,92.24
2050.00,92.24
2049.00,92.32
2048.00,92.40
2047.00,92.43
2046.00,92.43
2045.00,92.42
2044.00,92.43
2043.00,92.47
2042.00,92.53
2041.00,92.61
2040.00,92.68
2039.00,92.77
2038.00,92.87
2037.00,92.98
2036.00,93.07
2035.00,93.18
2034.00,93.31
2033.00,93.43
2032.00,93.56
2031.00,93.70
2030.00,93.82
2029.00,93.89
2028.00,93.93
2027.00,94.00
2026.00,94.12
2025.00,94.24
2024.00,94.29
2023.00,94.27
2022.00,94.24
2021.00,94.23
2020.00,94.23
2019.00,94.25
2018.00,94.28
2017.00,94.34
2016.00,94.39
2015.00,94.40
2014.00,94.35
2013.00,94.28
2012.00,94.27
2011.00,94.34
2010.00,94.45
2009.00,94.50
2008.00,94.51
2007.00,94.50
2006.00,94.50
2005.00,94.48
2004.00,94.43
2003.00,94.42
2002.00,94.48
2001.00,94.61
2000.00,94.76
1999.00,94.86
1998.00,94.87
1997.00,94.78
1996.00,94.66
1995.00,94.58
1994.00,94.56
1993.00,94.58
1992.00,94.61
1991.00,94.66
1990.00,94.69
1989.00,94.67
1988.00,94.63
1987.00,94.60
1986.00,94.61
1985.00,94.64
1984.00,94.66
1983.00,94.67
1982.00,94.68
1981.00,94.69
1980.00,94.70
1979.00,94.75
1978.00,94.84
1977.00,94.92
1976.00,94.95
1975.00,94.97
1974.00,94.98
1973.00,94.95
1972.00,94.91
1971.00,94.89
1970.00,94.92
1969.00,94.96
1968.00,94.99
1967.00,95.05
1966.00,95.15
1965.00,95.22
1964.00,95.23
1963.00,95.20
1962.00,95.16
1961.00,95.13
1960.00,95.13
1959.00,95.17
1958.00,95.23
1957.00,95.25
1956.00,95.20
1955.00,95.14
1954.00,95.11
1953.00,95.13
1952.00,95.19
1951.00,95.28
1950.00,95.39
1949.00,95.45
1948.00,95.44
1947.00,95.40
1946.00,95.36
1945.00,95.34
1944.00,95.35
1943.00,95.39
1942.00,95.43
1941.00,95.44
1940.00,95.42
1939.00,95.40
1938.00,95.38
1937.00,95.38
1936.00,95.39
1935.00,95.41
1934.00,95.42
1933.00,95.44
1932.00,95.46
1931.00,95.50
1930.00,95.53
1929.00,95.51
1928.00,95.46
1927.00,95.43
1926.00,95.42
1925.00,95.41
1924.00,95.41
1923.00,95.40
1922.00,95.39
1921.00,95.35
1920.00,95.29
1919.00,95.26
1918.00,95.27
1917.00,95.33
1916.00,95.40
1915.00,95.47
1914.00,95.52
1913.00,95.54
1912.00,95.52
1911.00,95.49
1910.00,95.47
1909.00,95.45
1908.00,95.45
1907.00,95.46
1906.00,95.47
1905.00,95.49
1904.00,95.49
1903.00,95.52
1902.00,95.57
1901.00,95.60
1900.00,95.60
1899.00,95.57
1898.00,95.54
1897.00,95.51
1896.00,95.50
1895.00,95.54
1894.00,95.61
1893.00,95.66
1892.00,95.67
1891.00,95.65
1890.00,95.59
1889.00,95.53
1888.00,95.48
1887.00,95.48
1886.00,95.50
1885.00,95.50
1884.00,95.49
1883.00,95.49
1882.00,95.52
1881.00,95.56
1880.00,95.59
1879.00,95.59
1878.00,95.57
1877.00,95.54
1876.00,95.52
1875.00,95.53
1874.00,95.55
1873.00,95.55
1872.00,95.52
1871.00,95.49
1870.00,95.50
1869.00,95.50
1868.00,95.47
1867.00,95.45
1866.00,95.45
1865.00,95.48
1864.00,95.52
1863.00,95.56
1862.00,95.58
1861.00,95.57
1860.00,95.52
1859.00,95.48
1858.00,95.47
1857.00,95.49
1856.00,95.52
1855.00,95.54
1854.00,95.55
1853.00,95.53
1852.00,95.50
1851.00,95.47
1850.00,95.45
1849.00,95.44
1848.00,95.42
1847.00,95.42
1846.00,95.43
1845.00,95.43
1844.00,95.42
1843.00,95.40
1842.00,95.42
1841.00,95.43
1840.00,95.44
1839.00,95.45
1838.00,95.46
1837.00,95.47
1836.00,95.47
1835.00,95.46
1834.00,95.44
1833.00,95.42
1832.00,95.39
1831.00,95.38
1830.00,95.40
1829.00,95.42
1828.00,95.43
1827.00,95.41
1826.00,95.37
1825.00,95.31
1824.00,95.26
1823.00,95.24
1822.00,95.25
1821.00,95.26
1820.00,95.25
1819.00,95.23
1818.00,95.22
1817.00,95.20
1816.00,95.17
1815.00,95.15
1814.00,95.14
1813.00,95.13
1812.00,95.12
1811.00,95.12
1810.00,95.14
1809.00,95.16
1808.00,95.16
1807.00,95.15
1806.00,95.14
1805.00,95.11
1804.00,95.07
1803.00,95.05
1802.00,95.05
1801.00,95.05
1800.00,95.03
1799.00,95.01
1798.00,94.99
1797.00,94.95
1796.00,94.90
1795.00,94.86
1794.00,94.83
1793.00,94.82
1792.00,94.81
1791.00,94.81
1790.00,94.81
1789.00,94.81
1788.00,94.79
1787.00,94.78
1786.00,94.77
1785.00,94.74
1784.00,94.71
1783.00,94.69
1782.00,94.67
1781.00,94.63
1780.00,94.57
1779.00,94.52
1778.00,94.49
1777.00,94.47
1776.00,94.44
1775.00,94.41
1774.00,94.38
1773.00,94.32
1772.00,94.25
1771.00,94.22
1770.00,94.23
1769.00,94.23
1768.00,94.20
1767.00,94.17
1766.00,94.15
1765.00,94.12
1764.00,94.07
1763.00,94.03
1762.00,94.00
1761.00,93.96
1760.00,93.90
1759.00,93.84
1758.00,93.80
1757.00,93.77
1756.00,93.70
1755.00,93.64
1754.00,93.59
1753.00,93.53
1752.00,93.46
1751.00,93.38
1750.00,93.30
1749.00,93.22
1748.00,93.14
1747.00,93.09
1746.00,93.08
1745.00,93.05
1744.00,92.98
1743.00,92.90
1742.00,92.82
1741.00,92.73
1740.00,92.61
1739.00,92.50
1738.00,92.45
1737.00,92.42
1736.00,92.34
1735.00,92.17
1734.00,91.96
1733.00,91.80
1732.00,91.72
1731.00,91.66
1730.00,91.58
1729.00,91.47
1728.00,91.34
1727.00,91.24
1726.00,91.15
1725.00,91.05
1724.00,90.90
1723.00,90.74
1722.00,90.62
1721.00,90.53
1720.00,90.43
1719.00,90.30
1718.00,90.11
1717.00,89.85
1716.00,89.58
1715.00,89.37
1714.00,89.21
1713.00,89.06
1712.00,88.90
1711.00,88.73
1710.00,88.56
1709.00,88.40
1708.00,88.22
1707.00,88.01
1706.00,87.74
1705.00,87.45
1704.00,87.21
1703.00,87.06
1702.00,86.94
1701.00,86.71
1700.00,86.29
1699.00,85.91
1698.00,85.69
1697.00,85.44
1696.00,85.06
1695.00,84.71
1694.00,84.48
1693.00,84.30
1692.00,84.07
1691.00,83.79
1690.00,83.46
1689.00,83.13
1688.00,82.83
1687.00,82.58
1686.00,82.36
1685.00,82.00
1684.00,81.40
1683.00,80.93
1682.00,80.68
1681.00,80.45
1680.00,80.17
1679.00,79.89
1678.00,79.65
1677.00,79.38
1676.00,78.99
1675.00,78.51
1674.00,78.12
1673.00,77.85
1672.00,77.60
1671.00,77.28
1670.00,76.87
1669.00,76.40
1668.00,76.00
1667.00,75.72
1666.00,75.53
1665.00,75.33
1664.00,75.02
1663.00,74.56
1662.00,74.12
1661.00,73.78
1660.00,73.51
1659.00,73.26
1658.00,73.04
1657.00,72.84
1656.00,72.66
1655.00,72.45
1654.00,72.07
1653.00,71.41
1652.00,70.91
1651.00,70.72
1650.00,70.65
1649.00,70.57
1648.00,70.33
1647.00,69.94
1646.00,69.64
1645.00,69.50
1644.00,69.39
1643.00,69.26
1642.00,69.14
1641.00,69.04
1640.00,68.95
1639.00,68.85
1638.00,68.78
1637.00,68.73
1636.00,68.67
1635.00,68.62
1634.00,68.66
1633.00,68.73
1632.00,68.79
1631.00,68.85
1630.00,68.93
1629.00,69.06
1628.00,69.20
1627.00,69.34
1626.00,69.51
1625.00,69.72
1624.00,69.97
1623.00,70.25
1622.00,70.53
1621.00,70.76
1620.00,70.95
1619.00,71.15
1618.00,71.42
1617.00,71.82
1616.00,72.23
1615.00,72.56
1614.00,72.85
1613.00,73.13
1612.00,73.41
1611.00,73.70
1610.00,74.02
1609.00,74.37
1608.00,74.73
1607.00,75.06
1606.00,75.36
1605.00,75.66
1604.00,75.96
1603.00,76.25
1602.00,76.54
1601.00,76.84
1600.00,77.12
1599.00,77.38
1598.00,77.63
1597.00,77.88
1596.00,78.14
1595.00,78.38
1594.00,78.61
1593.00,78.83
1592.00,79.04
1591.00,79.26
1590.00,79.48
1589.00,79.68
1588.00,79.88
1587.00,80.06
1586.00,80.24
1585.00,80.42
1584.00,80.61
1583.00,80.78
1582.00,80.94
1581.00,81.08
1580.00,81.20
1579.00,81.29
1578.00,81.38
1577.00,81.51
1576.00,81.70
1575.00,81.88
1574.00,82.01
1573.00,82.12
1572.00,82.22
1571.00,82.33
1570.00,82.44
1569.00,82.54
1568.00,82.64
1567.00,82.73
1566.00,82.81
1565.00,82.89
1564.00,82.94
1563.00,82.99
1562.00,83.03
1561.00,83.10
1560.00,83.20
1559.00,83.32
1558.00,83.38
1557.00,83.42
1556.00,83.46
1555.00,83.48
1554.00,83.51
1553.00,83.55
1552.00,83.60
1551.00,83.66
1550.00,83.72
1549.00,83.80
1548.00,83.87
1547.00,83.94
1546.00,84.00
1545.00,84.08
1544.00,84.17
1543.00,84.26
1542.00,84.33
1541.00,84.38
1540.00,84.43
1539.00,84.47
1538.00,84.53
1537.00,84.59
1536.00,84.64
1535.00,84.68
1534.00,84.73
1533.00,84.81
1532.00,84.92
1531.00,85.01
1530.00,85.10
1529.00,85.18
1528.00,85.26
1527.00,85.32
1526.00,85.35
1525.00,85.39
1524.00,85.45
1523.00,85.52
1522.00,85.56
1521.00,85.59
1520.00,85.62
1519.00,85.65
1518.00,85.69
1517.00,85.77
1516.00,85.88
1515.00,85.98
1514.00,86.05
1513.00,86.08
1512.00,86.11
1511.00,86.13
1510.00,86.16
1509.00,86.19
1508.00,86.23
1507.00,86.27
1506.00,86.33
1505.00,86.41
1504.00,86.47
1503.00,86.52
1502.00,86.56
1501.00,86.59
1500.00,86.62
1499.00,86.64
1498.00,86.68
1497.00,86.72
1496.00,86.78
1495.00,86.82
1494.00,86.84
1493.00,86.86
1492.00,86.87
1491.00,86.87
1490.00,86.86
1489.00,86.86
1488.00,86.90
1487.00,86.95
1486.00,86.98
1485.00,86.99
1484.00,87.00
1483.00,87.00
1482.00,87.01
1481.00,87.01
1480.00,87.02
1479.00,87.03
1478.00,87.04
1477.00,87.04
1476.00,87.02
1475.00,86.99
1474.00,86.95
1473.00,86.91
1472.00,86.88
1471.00,86.88
1470.00,86.89
1469.00,86.91
1468.00,86.92
1467.00,86.92
1466.00,86.90
1465.00,86.91
1464.00,86.93
1463.00,86.96
1462.00,86.99
1461.00,87.01
1460.00,87.03
1459.00,87.03
1458.00,87.02
1457.00,86.99
1456.00,86.98
1455.00,86.99
1454.00,87.01
1453.00,87.04
1452.00,87.07
1451.00,87.09
1450.00,87.10
1449.00,87.11
1448.00,87.12
1447.00,87.13
1446.00,87.14
1445.00,87.15
1444.00,87.16
1443.00,87.17
1442.00,87.18
1441.00,87.19
1440.00,87.21
1439.00,87.24
1438.00,87.27
1437.00,87.30
1436.00,87.30
1435.00,87.29
1434.00,87.28
1433.00,87.29
1432.00,87.31
1431.00,87.31
1430.00,87.29
1429.00,87.27
1428.00,87.27
1427.00,87.26
1426.00,87.25
1425.00,87.22
1424.00,87.18
1423.00,87.16
1422.00,87.17
1421.00,87.17
1420.00,87.14
1419.00,87.05
1418.00,86.94
1417.00,86.87
1416.00,86.85
1415.00,86.84
1414.00,86.84
1413.00,86.85
1412.00,86.84
1411.00,86.83
1410.00,86.83
1409.00,86.83
1408.00,86.85
1407.00,86.86
1406.00,86.87
1405.00,86.89
1404.00,86.92
1403.00,86.97
1402.00,87.02
1401.00,87.06
1400.00,87.09
1399.00,87.11
1398.00,87.12
1397.00,87.13
1396.00,87.15
1395.00,87.17
1394.00,87.21
1393.00,87.25
1392.00,87.30
1391.00,87.34
1390.00,87.38
1389.00,87.42
1388.00,87.46
1387.00,87.49
1386.00,87.49
1385.00,87.49
1384.00,87.48
1383.00,87.47
1382.00,87.47
1381.00,87.46
1380.00,87.47
1379.00,87.48
1378.00,87.49
1377.00,87.50
1376.00,87.51
1375.00,87.51
1374.00,87.51
1373.00,87.50
1372.00,87.50
1371.00,87.50
1370.00,87.50
1369.00,87.50
1368.00,87.50
1367.00,87.51
1366.00,87.52
1365.00,87.52
1364.00,87.51
1363.00,87.48
1362.00,87.45
1361.00,87.44
1360.00,87.45
1359.00,87.46
1358.00,87.47
1357.00,87.47
1356.00,87.46
1355.00,87.46
1354.00,87.46
1353.00,87.45
1352.00,87.44
1351.00,87.44
1350.00,87.44
1349.00,87.46
1348.00,87.48
1347.00,87.51
1346.00,87.53
1345.00,87.55
1344.00,87.55
1343.00,87.55
1342.00,87.55
1341.00,87.53
1340.00,87.51
1339.00,87.49
1338.00,87.49
1337.00,87.50
1336.00,87.52
1335.00,87.54
1334.00,87.55
1333.00,87.56
1332.00,87.57
1331.00,87.58
1330.00,87.59
1329.00,87.60
1328.00,87.62
1327.00,87.63
1326.00,87.62
1325.00,87.60
1324.00,87.58
1323.00,87.57
1322.00,87.56
1321.00,87.56
1320.00,87.56
1319.00,87.55
1318.00,87.54
1317.00,87.53
1316.00,87.52
1315.00,87.52
1314.00,87.51
1313.00,87.51
1312.00,87.52
1311.00,87.52
1310.00,87.52
1309.00,87.52
1308.00,87.51
1307.00,87.51
1306.00,87.51
1305.00,87.51
1304.00,87.50
1303.00,87.48
1302.00,87.47
1301.00,87.47
1300.00,87.47
1299.00,87.49
1298.00,87.51
1297.00,87.53
1296.00,87.55
1295.00,87.57
1294.00,87.58
1293.00,87.57
1292.00,87.56
1291.00,87.55
1290.00,87.55
1289.00,87.56
1288.00,87.56
1287.00,87.56
1286.00,87.58
1285.00,87.59
1284.00,87.60
1283.00,87.59
1282.00,87.56
1281.00,87.54
1280.00,87.54
1279.00,87.55
1278.00,87.58
1277.00,87.60
1276.00,87.61
1275.00,87.61
1274.00,87.60
1273.00,87.59
1272.00,87.59
1271.00,87.59
1270.00,87.60
1269.00,87.61
1268.00,87.61
1267.00,87.61
1266.00,87.61
1265.00,87.60
1264.00,87.57
1263.00,87.54
1262.00,87.51
1261.00,87.48
1260.00,87.46
1259.00,87.46
1258.00,87.45
1257.00,87.45
1256.00,87.43
1255.00,87.42
1254.00,87.40
1253.00,87.38
1252.00,87.36
1251.00,87.33
1250.00,87.30
1249.00,87.27
1248.00,87.25
1247.00,87.23
1246.00,87.22
1245.00,87.21
1244.00,87.22
1243.00,87.22
1242.00,87.23
1241.00,87.23
1240.00,87.23
1239.00,87.23
1238.00,87.22
1237.00,87.21
1236.00,87.23
1235.00,87.26
1234.00,87.29
1233.00,87.30
1232.00,87.30
1231.00,87.30
1230.00,87.29
1229.00,87.29
1228.00,87.29
1227.00,87.30
1226.00,87.32
1225.00,87.34
1224.00,87.36
1223.00,87.37
1222.00,87.36
1221.00,87.35
1220.00,87.34
1219.00,87.33
1218.00,87.32
1217.00,87.31
1216.00,87.32
1215.00,87.33
1214.00,87.35
1213.00,87.37
1212.00,87.39
1211.00,87.40
1210.00,87.40
1209.00,87.39
1208.00,87.38
1207.00,87.38
1206.00,87.37
1205.00,87.38
1204.00,87.39
1203.00,87.40
1202.00,87.40
1201.00,87.39
1200.00,87.39
1199.00,87.40
1198.00,87.41
1197.00,87.41
1196.00,87.42
1195.00,87.42
1194.00,87.43
1193.00,87.44
1192.00,87.45
1191.00,87.46
1190.00,87.47
1189.00,87.47
1188.00,87.48
1187.00,87.47
1186.00,87.45
1185.00,87.42
1184.00,87.40
1183.00,87.39
1182.00,87.40
1181.00,87.42
1180.00,87.45
1179.00,87.46
1178.00,87.46
1177.00,87.46
1176.00,87.45
1175.00,87.44
1174.00,87.43
1173.00,87.42
1172.00,87.42
1171.00,87.42
1170.00,87.42
1169.00,87.41
1168.00,87.41
1167.00,87.40
1166.00,87.40
1165.00,87.39
1164.00,87.37
1163.00,87.36
1162.00,87.36
1161.00,87.38
1160.00,87.40
1159.00,87.40
1158.00,87.38
1157.00,87.34
1156.00,87.30
1155.00,87.26
1154.00,87.25
1153.00,87.28
1152.00,87.33
1151.00,87.36
1150.00,87.37
1149.00,87.35
1148.00,87.32
1147.00,87.28
1146.00,87.25
1145.00,87.22
1144.00,87.21
1143.00,87.21
1142.00,87.21
1141.00,87.20
1140.00,87.19
1139.00,87.17
1138.00,87.15
1137.00,87.13
1136.00,87.12
1135.00,87.11
1134.00,87.09
1133.00,87.08
1132.00,87.07
1131.00,87.06
1130.00,87.05
1129.00,87.05
1128.00,87.06
1127.00,87.06
1126.00,87.04
1125.00,86.99
1124.00,86.96
1123.00,86.94
1122.00,86.94
1121.00,86.95
1120.00,86.97
1119.00,86.98
1118.00,86.98
1117.00,86.96
1116.00,86.94
1115.00,86.93
1114.00,86.92
1113.00,86.91
1112.00,86.89
1111.00,86.87
1110.00,86.84
1109.00,86.81
1108.00,86.80
1107.00,86.81
1106.00,86.83
1105.00,86.83
1104.00,86.80
1103.00,86.76
1102.00,86.70
1101.00,86.63
1100.00,86.60
1099.00,86.59
1098.00,86.60
1097.00,86.61
1096.00,86.61
1095.00,86.59
1094.00,86.57
1093.00,86.56
1092.00,86.55
1091.00,86.56
1090.00,86.58
1089.00,86.58
1088.00,86.56
1087.00,86.55
1086.00,86.54
1085.00,86.53
1084.00,86.50
1083.00,86.45
1082.00,86.40
1081.00,86.38
1080.00,86.39
1079.00,86.42
1078.00,86.45
1077.00,86.45
1076.00,86.44
1075.00,86.42
1074.00,86.40
1073.00,86.36
1072.00,86.32
1071.00,86.32
1070.00,86.36
1069.00,86.41
1068.00,86.46
1067.00,86.49
1066.00,86.49
1065.00,86.48
1064.00,86.44
1063.00,86.41
1062.00,86.40
1061.00,86.39
1060.00,86.38
1059.00,86.36
1058.00,86.34
1057.00,86.35
1056.00,86.38
1055.00,86.40
1054.00,86.39
1053.00,86.34
1052.00,86.29
1051.00,86.25
1050.00,86.24
1049.00,86.24
1048.00,86.24
1047.00,86.22
1046.00,86.21
1045.00,86.20
1044.00,86.21
1043.00,86.22
1042.00,86.21
1041.00,86.18
1040.00,86.16
1039.00,86.16
1038.00,86.19
1037.00,86.21
1036.00,86.21
1035.00,86.19
1034.00,86.15
1033.00,86.11
1032.00,86.08
1031.00,86.05
1030.00,86.02
1029.00,85.99
1028.00,85.98
1027.00,85.99
1026.00,86.00
1025.00,86.01
1024.00,86.01
1023.00,86.00
1022.00,85.98
1021.00,85.96
1020.00,85.93
1019.00,85.92
1018.00,85.91
1017.00,85.89
1016.00,85.87
1015.00,85.83
1014.00,85.79
1013.00,85.73
1012.00,85.68
1011.00,85.64
1010.00,85.59
1009.00,85.55
1008.00,85.51
1007.00,85.48
1006.00,85.47
1005.00,85.46
1004.00,85.45
1003.00,85.42
1002.00,85.40
1001.00,85.38
1000.00,85.35
999.00,85.30
998.00,85.24
997.00,85.18
996.00,85.14
995.00,85.11
994.00,85.07
993.00,85.02
992.00,84.97
991.00,84.94
990.00,84.94
989.00,84.96
988.00,84.96
987.00,84.94
986.00,84.90
985.00,84.84
984.00,84.76
983.00,84.71
982.00,84.69
981.00,84.70
980.00,84.69
979.00,84.67
978.00,84.63
977.00,84.56
976.00,84.49
975.00,84.44
974.00,84.40
973.00,84.36
972.00,84.30
971.00,84.22
970.00,84.14
969.00,84.08
968.00,84.05
967.00,84.05
966.00,84.05
965.00,84.03
964.00,83.98
963.00,83.92
962.00,83.83
961.00,83.73
960.00,83.61
959.00,83.52
958.00,83.48
957.00,83.45
956.00,83.41
955.00,83.36
954.00,83.29
953.00,83.22
952.00,83.15
951.00,83.06
950.00,82.97
949.00,82.89
948.00,82.81
947.00,82.74
946.00,82.69
945.00,82.63
944.00,82.57
943.00,82.51
942.00,82.46
941.00,82.40
940.00,82.31
939.00,82.19
938.00,82.08
937.00,81.97
936.00,81.88
935.00,81.79
934.00,81.69
933.00,81.59
932.00,81.51
931.00,81.46
930.00,81.44
929.00,81.38
928.00,81.27
927.00,81.13
926.00,81.00
925.00,80.89
924.00,80.79
923.00,80.70
922.00,80.60
921.00,80.49
920.00,80.36
919.00,80.22
918.00,80.09
917.00,79.98
916.00,79.88
915.00,79.75
914.00,79.60
913.00,79.44
912.00,79.31
911.00,79.21
910.00,79.12
909.00,79.02
908.00,78.91
