Created as New Dataset,Sample 005 By Administrator Date Thursday, December 10 2020
cm-1,%T
2495.00,92.09
2494.00,92.09
2493.00,92.10
2492.00,92.13
2491.00,92.15
2490.00,92.14
2489.00,92.11
2488.00,92.07
2487.00,92.05
2486.00,92.07
2485.00,92.11
2484.00,92.13
2483.00,92.13
2482.00,92.10
2481.00,92.06
2480.00,92.02
2479.00,92.02
2478.00,92.05
2477.00,92.10
2476.00,92.13
2475.00,92.11
2474.00,92.06
2473.00,92.02
2472.00,91.99
2471.00,91.97
2470.00,91.96
2469.00,91.95
2468.00,91.95
2467.00,91.97
2466.00,91.98
2465.00,91.97
2464.00,91.94
2463.00,91.91
2462.00,91.91
2461.00,91.95
2460.00,92.00
2459.00,92.02
2458.00,92.01
2457.00,91.97
2456.00,91.92
2455.00,91.87
2454.00,91.86
2453.00,91.87
2452.00,91.88
2451.00,91.87
2450.00,91.85
2449.00,91.83
2448.00,91.82
2447.00,91.81
2446.00,91.79
2445.00,91.77
2444.00,91.76
2443.00,91.77
2442.00,91.79
2441.00,91.81
2440.00,91.83
2439.00,91.84
2438.00,91.87
2437.00,91.92
2436.00,91.96
2435.00,91.98
2434.00,91.96
2433.00,91.92
2432.00,91.87
2431.00,91.84
2430.00,91.83
2429.00,91.84
2428.00,91.86
2427.00,91.86
2426.00,91.84
2425.00,91.82
2424.00,91.81
2423.00,91.82
2422.00,91.83
2421.00,91.82
2420.00,91.80
2419.00,91.81
2418.00,91.82
2417.00,91.84
2416.00,91.83
2415.00,91.82
2414.00,91.82
2413.00,91.81
2412.00,91.78
2411.00,91.75
2410.00,91.72
2409.00,91.70
2408.00,91.70
2407.00,91.70
2406.00,91.71
2405.00,91.71
2404.00,91.72
2403.00,91.72
2402.00,91.72
2401.00,91.72
2400.00,91.71
2399.00,91.70
2398.00,91.67
2397.00,91.65
2396.00,91.62
2395.00,91.61
2394.00,91.64
2393.00,91.69
2392.00,91.74
2391.00,91.77
2390.00,91.77
2389.00,91.76
2388.00,91.73
2387.00,91.69
2386.00,91.66
2385.00,91.63
2384.00,91.62
2383.00,91.62
2382.00,91.61
2381.00,91.58
2380.00,91.53
2379.00,91.47
2378.00,91.38
2377.00,91.30
2376.00,91.25
2375.00,91.26
2374.00,91.30
2373.00,91.31
2372.00,91.30
2371.00,91.29
2370.00,91.30
2369.00,91.32
2368.00,91.30
2367.00,91.24
2366.00,91.15
2365.00,91.06
2364.00,90.97
2363.00,90.91
2362.00,90.87
2361.00,90.83
2360.00,90.79
2359.00,90.77
2358.00,90.78
2357.00,90.84
2356.00,90.91
2355.00,90.97
2354.00,91.03
2353.00,91.07
2352.00,91.09
2351.00,91.09
2350.00,91.05
2349.00,90.99
2348.00,90.90
2347.00,90.81
2346.00,90.71
2345.00,90.63
2344.00,90.56
2343.00,90.53
2342.00,90.52
2341.00,90.53
2340.00,90.56
2339.00,90.63
2338.00,90.75
2337.00,90.87
2336.00,90.95
2335.00,90.94
2334.00,90.89
2333.00,90.87
2332.00,90.91
2331.00,91.00
2330.00,91.07
2329.00,91.05
2328.00,90.94
2327.00,90.79
2326.00,90.65
2325.00,90.56
2324.00,90.54
2323.00,90.56
2322.00,90.58
2321.00,90.58
2320.00,90.59
2319.00,90.62
2318.00,90.67
2317.00,90.70
2316.00,90.70
2315.00,90.71
2314.00,90.75
2313.00,90.81
2312.00,90.87
2311.00,90.93
2310.00,90.96
2309.00,90.96
2308.00,90.91
2307.00,90.85
2306.00,90.79
2305.00,90.77
2304.00,90.78
2303.00,90.81
2302.00,90.83
2301.00,90.81
2300.00,90.78
2299.00,90.76
2298.00,90.76
2297.00,90.77
2296.00,90.77
2295.00,90.76
2294.00,90.73
2293.00,90.69
2292.00,90.65
2291.00,90.63
2290.00,90.64
2289.00,90.67
2288.00,90.70
2287.00,90.72
2286.00,90.73
2285.00,90.73
2284.00,90.71
2283.00,90.68
2282.00,90.63
2281.00,90.58
2280.00,90.54
2279.00,90.52
2278.00,90.50
2277.00,90.49
2276.00,90.49
2275.00,90.52
2274.00,90.56
2273.00,90.57
2272.00,90.54
2271.00,90.47
2270.00,90.40
2269.00,90.34
2268.00,90.34
2267.00,90.40
2266.00,90.46
2265.00,90.49
2264.00,90.48
2263.00,90.45
2262.00,90.41
2261.00,90.37
2260.00,90.34
2259.00,90.33
2258.00,90.31
2257.00,90.24
2256.00,90.12
2255.00,89.99
2254.00,89.92
2253.00,89.92
2252.00,89.98
2251.00,90.06
2250.00,90.13
2249.00,90.17
2248.00,90.19
2247.00,90.20
2246.00,90.18
2245.00,90.14
2244.00,90.09
2243.00,90.09
2242.00,90.14
2241.00,90.20
2240.00,90.20
2239.00,90.15
2238.00,90.09
2237.00,90.06
2236.00,90.05
2235.00,90.05
2234.00,90.02
2233.00,89.95
2232.00,89.83
2231.00,89.69
2230.00,89.59
2229.00,89.57
2228.00,89.60
2227.00,89.63
2226.00,89.66
2225.00,89.71
2224.00,89.78
2223.00,89.85
2222.00,89.87
2221.00,89.85
2220.00,89.81
2219.00,89.78
2218.00,89.77
2217.00,89.74
2216.00,89.70
2215.00,89.68
2214.00,89.70
2213.00,89.71
2212.00,89.69
2211.00,89.64
2210.00,89.60
2209.00,89.58
2208.00,89.60
2207.00,89.62
2206.00,89.62
2205.00,89.57
2204.00,89.49
2203.00,89.42
2202.00,89.39
2201.00,89.43
2200.00,89.51
2199.00,89.56
2198.00,89.54
2197.00,89.48
2196.00,89.42
2195.00,89.37
2194.00,89.32
2193.00,89.28
2192.00,89.25
2191.00,89.27
2190.00,89.32
2189.00,89.37
2188.00,89.38
2187.00,89.36
2186.00,89.36
2185.00,89.39
2184.00,89.43
2183.00,89.42
2182.00,89.35
2181.00,89.26
2180.00,89.21
2179.00,89.26
2178.00,89.36
2177.00,89.43
2176.00,89.46
2175.00,89.48
2174.00,89.51
2173.00,89.50
2172.00,89.40
2171.00,89.27
2170.00,89.18
2169.00,89.16
2168.00,89.15
2167.00,89.09
2166.00,88.97
2165.00,88.85
2164.00,88.78
2163.00,88.77
2162.00,88.75
2161.00,88.70
2160.00,88.70
2159.00,88.79
2158.00,88.93
2157.00,89.03
2156.00,89.07
2155.00,89.09
2154.00,89.14
2153.00,89.17
2152.00,89.17
2151.00,89.16
2150.00,89.17
2149.00,89.22
2148.00,89.29
2147.00,89.35
2146.00,89.34
2145.00,89.24
2144.00,89.08
2143.00,88.92
2142.00,88.83
2141.00,88.79
2140.00,88.77
2139.00,88.71
2138.00,88.65
2137.00,88.65
2136.00,88.74
2135.00,88.89
2134.00,89.05
2133.00,89.16
2132.00,89.23
2131.00,89.24
2130.00,89.21
2129.00,89.13
2128.00,89.03
2127.00,88.93
2126.00,88.86
2125.00,88.83
2124.00,88.85
2123.00,88.89
2122.00,88.93
2121.00,88.95
2120.00,88.97
2119.00,88.98
2118.00,88.99
2117.00,88.97
2116.00,88.91
2115.00,88.82
2114.00,88.76
2113.00,88.76
2112.00,88.80
2111.00,88.86
2110.00,88.90
2109.00,88.88
2108.00,88.84
2107.00,88.80
2106.00,88.78
2105.00,88.78
2104.00,88.81
2103.00,88.84
2102.00,88.83
2101.00,88.79
2100.00,88.75
2099.00,88.75
2098.00,88.81
2097.00,88.87
2096.00,88.90
2095.00,88.89
2094.00,88.87
2093.00,88.84
2092.00,88.85
2091.00,88.88
2090.00,88.94
2089.00,88.98
2088.00,88.98
2087.00,88.93
2086.00,88.87
2085.00,88.82
2084.00,88.80
2083.00,88.80
2082.00,88.80
2081.00,88.80
2080.00,88.79
2079.00,88.81
2078.00,88.84
2077.00,88.85
2076.00,88.86
2075.00,88.87
2074.00,88.89
2073.00,88.93
2072.00,88.96
2071.00,89.00
2070.00,89.05
2069.00,89.08
2068.00,89.08
2067.00,89.09
2066.00,89.13
2065.00,89.17
2064.00,89.18
2063.00,89.15
2062.00,89.11
2061.00,89.08
2060.00,89.08
2059.00,89.07
2058.00,89.04
2057.00,88.99
2056.00,88.96
2055.00,88.96
2054.00,88.96
2053.00,88.95
2052.00,88.92
2051.00,88.89
2050.00,88.88
2049.00,88.89
2048.00,88.93
2047.00,89.01
2046.00,89.13
2045.00,89.25
2044.00,89.32
2043.00,89.29
2042.00,89.18
2041.00,89.02
2040.00,88.90
2039.00,88.86
2038.00,88.88
2037.00,88.90
2036.00,88.93
2035.00,88.98
2034.00,89.04
2033.00,89.09
2032.00,89.14
2031.00,89.21
2030.00,89.30
2029.00,89.38
2028.00,89.43
2027.00,89.48
2026.00,89.52
2025.00,89.51
2024.00,89.48
2023.00,89.45
2022.00,89.46
2021.00,89.48
2020.00,89.54
2019.00,89.65
2018.00,89.78
2017.00,89.89
2016.00,89.92
2015.00,89.89
2014.00,89.84
2013.00,89.78
2012.00,89.72
2011.00,89.68
2010.00,89.65
2009.00,89.62
2008.00,89.63
2007.00,89.70
2006.00,89.82
2005.00,89.90
2004.00,89.92
2003.00,89.91
2002.00,89.92
2001.00,89.93
2000.00,89.92
1999.00,89.87
1998.00,89.81
1997.00,89.75
1996.00,89.74
1995.00,89.78
1994.00,89.84
1993.00,89.86
1992.00,89.82
1991.00,89.78
1990.00,89.75
1989.00,89.71
1988.00,89.66
1987.00,89.63
1986.00,89.65
1985.00,89.67
1984.00,89.67
1983.00,89.66
1982.00,89.64
1981.00,89.62
1980.00,89.59
1979.00,89.61
1978.00,89.71
1977.00,89.89
1976.00,90.08
1975.00,90.23
1974.00,90.27
1973.00,90.19
1972.00,90.05
1971.00,89.95
1970.00,89.93
1969.00,89.92
1968.00,89.92
1967.00,89.96
1966.00,90.07
1965.00,90.18
1964.00,90.22
1963.00,90.23
1962.00,90.25
1961.00,90.31
1960.00,90.37
1959.00,90.41
1958.00,90.42
1957.00,90.40
1956.00,90.36
1955.00,90.31
1954.00,90.30
1953.00,90.30
1952.00,90.31
1951.00,90.31
1950.00,90.32
1949.00,90.32
1948.00,90.28
1947.00,90.23
1946.00,90.20
1945.00,90.24
1944.00,90.34
1943.00,90.45
1942.00,90.52
1941.00,90.55
1940.00,90.55
1939.00,90.51
1938.00,90.47
1937.00,90.43
1936.00,90.41
1935.00,90.41
1934.00,90.42
1933.00,90.42
1932.00,90.44
1931.00,90.47
1930.00,90.49
1929.00,90.48
1928.00,90.45
1927.00,90.43
1926.00,90.42
1925.00,90.39
1924.00,90.36
1923.00,90.36
1922.00,90.36
1921.00,90.34
1920.00,90.28
1919.00,90.22
1918.00,90.21
1917.00,90.24
1916.00,90.32
1915.00,90.42
1914.00,90.54
1913.00,90.62
1912.00,90.64
1911.00,90.62
1910.00,90.57
1909.00,90.52
1908.00,90.50
1907.00,90.51
1906.00,90.53
1905.00,90.55
1904.00,90.56
1903.00,90.59
1902.00,90.66
1901.00,90.72
1900.00,90.73
1899.00,90.71
1898.00,90.68
1897.00,90.65
1896.00,90.62
1895.00,90.62
1894.00,90.64
1893.00,90.67
1892.00,90.68
1891.00,90.69
1890.00,90.68
1889.00,90.65
1888.00,90.61
1887.00,90.60
1886.00,90.60
1885.00,90.60
1884.00,90.59
1883.00,90.60
1882.00,90.62
1881.00,90.65
1880.00,90.66
1879.00,90.68
1878.00,90.70
1877.00,90.70
1876.00,90.67
1875.00,90.63
1874.00,90.60
1873.00,90.56
1872.00,90.51
1871.00,90.47
1870.00,90.44
1869.00,90.43
1868.00,90.46
1867.00,90.50
1866.00,90.54
1865.00,90.56
1864.00,90.58
1863.00,90.60
1862.00,90.62
1861.00,90.62
1860.00,90.60
1859.00,90.59
1858.00,90.60
1857.00,90.61
1856.00,90.63
1855.00,90.63
1854.00,90.62
1853.00,90.59
1852.00,90.56
1851.00,90.54
1850.00,90.53
1849.00,90.53
1848.00,90.53
1847.00,90.56
1846.00,90.60
1845.00,90.60
1844.00,90.55
1843.00,90.50
1842.00,90.49
1841.00,90.51
1840.00,90.53
1839.00,90.57
1838.00,90.62
1837.00,90.67
1836.00,90.67
1835.00,90.64
1834.00,90.59
1833.00,90.54
1832.00,90.49
1831.00,90.45
1830.00,90.45
1829.00,90.48
1828.00,90.50
1827.00,90.50
1826.00,90.49
1825.00,90.46
1824.00,90.43
1823.00,90.42
1822.00,90.44
1821.00,90.46
1820.00,90.48
1819.00,90.49
1818.00,90.49
1817.00,90.47
1816.00,90.46
1815.00,90.47
1814.00,90.50
1813.00,90.51
1812.00,90.48
1811.00,90.45
1810.00,90.42
1809.00,90.40
1808.00,90.38
1807.00,90.35
1806.00,90.33
1805.00,90.28
1804.00,90.23
1803.00,90.19
1802.00,90.19
1801.00,90.21
1800.00,90.22
1799.00,90.22
1798.00,90.22
1797.00,90.21
1796.00,90.19
1795.00,90.18
1794.00,90.16
1793.00,90.11
1792.00,90.07
1791.00,90.05
1790.00,90.08
1789.00,90.11
1788.00,90.12
1787.00,90.11
1786.00,90.09
1785.00,90.05
1784.00,90.02
1783.00,89.98
1782.00,89.95
1781.00,89.90
1780.00,89.84
1779.00,89.82
1778.00,89.83
1777.00,89.83
1776.00,89.80
1775.00,89.74
1774.00,89.65
1773.00,89.55
1772.00,89.47
1771.00,89.46
1770.00,89.50
1769.00,89.55
1768.00,89.56
1767.00,89.56
1766.00,89.55
1765.00,89.52
1764.00,89.47
1763.00,89.40
1762.00,89.34
1761.00,89.29
1760.00,89.22
1759.00,89.17
1758.00,89.13
1757.00,89.09
1756.00,89.03
1755.00,88.98
1754.00,88.94
1753.00,88.89
1752.00,88.81
1751.00,88.72
1750.00,88.64
1749.00,88.56
1748.00,88.48
1747.00,88.43
1746.00,88.40
1745.00,88.36
1744.00,88.31
1743.00,88.27
1742.00,88.25
1741.00,88.21
1740.00,88.11
1739.00,88.00
1738.00,87.94
1737.00,87.90
1736.00,87.83
1735.00,87.68
1734.00,87.48
1733.00,87.33
1732.00,87.24
1731.00,87.18
1730.00,87.12
1729.00,87.05
1728.00,86.96
1727.00,86.88
1726.00,86.80
1725.00,86.69
1724.00,86.55
1723.00,86.40
1722.00,86.29
1721.00,86.20
1720.00,86.09
1719.00,85.95
1718.00,85.74
1717.00,85.47
1716.00,85.22
1715.00,85.07
1714.00,84.98
1713.00,84.89
1712.00,84.77
1711.00,84.61
1710.00,84.44
1709.00,84.26
1708.00,84.07
1707.00,83.86
1706.00,83.62
1705.00,83.34
1704.00,83.12
1703.00,82.96
1702.00,82.83
1701.00,82.59
1700.00,82.19
1699.00,81.86
1698.00,81.68
1697.00,81.49
1696.00,81.18
1695.00,80.88
1694.00,80.70
1693.00,80.55
1692.00,80.37
1691.00,80.13
1690.00,79.84
1689.00,79.54
1688.00,79.26
1687.00,79.04
1686.00,78.82
1685.00,78.42
1684.00,77.77
1683.00,77.30
1682.00,77.12
1681.00,76.97
1680.00,76.76
1679.00,76.53
1678.00,76.32
1677.00,76.09
1676.00,75.74
1675.00,75.32
1674.00,74.98
1673.00,74.75
1672.00,74.54
1671.00,74.25
1670.00,73.87
1669.00,73.47
1668.00,73.13
1667.00,72.89
1666.00,72.71
1665.00,72.51
1664.00,72.21
1663.00,71.82
1662.00,71.46
1661.00,71.19
1660.00,70.96
1659.00,70.72
1658.00,70.51
1657.00,70.33
1656.00,70.17
1655.00,69.99
1654.00,69.66
1653.00,69.07
1652.00,68.63
1651.00,68.46
1650.00,68.39
1649.00,68.30
1648.00,68.08
1647.00,67.73
1646.00,67.46
1645.00,67.35
1644.00,67.27
1643.00,67.19
1642.00,67.13
1641.00,67.08
1640.00,67.01
1639.00,66.94
1638.00,66.88
1637.00,66.83
1636.00,66.76
1635.00,66.72
1634.00,66.77
1633.00,66.84
1632.00,66.90
1631.00,66.94
1630.00,67.01
1629.00,67.12
1628.00,67.26
1627.00,67.41
1626.00,67.58
1625.00,67.79
1624.00,68.01
1623.00,68.26
1622.00,68.50
1621.00,68.72
1620.00,68.90
1619.00,69.07
1618.00,69.30
1617.00,69.65
1616.00,70.05
1615.00,70.37
1614.00,70.64
1613.00,70.90
1612.00,71.15
1611.00,71.39
1610.00,71.65
1609.00,71.93
1608.00,72.24
1607.00,72.56
1606.00,72.86
1605.00,73.16
1604.00,73.44
1603.00,73.69
1602.00,73.94
1601.00,74.19
1600.00,74.44
1599.00,74.68
1598.00,74.91
1597.00,75.15
1596.00,75.38
1595.00,75.58
1594.00,75.76
1593.00,75.94
1592.00,76.11
1591.00,76.28
1590.00,76.45
1589.00,76.60
1588.00,76.77
1587.00,76.93
1586.00,77.11
1585.00,77.28
1584.00,77.44
1583.00,77.58
1582.00,77.71
1581.00,77.82
1580.00,77.93
1579.00,78.00
1578.00,78.05
1577.00,78.10
1576.00,78.21
1575.00,78.35
1574.00,78.48
1573.00,78.58
1572.00,78.69
1571.00,78.79
1570.00,78.87
1569.00,78.95
1568.00,79.02
1567.00,79.08
1566.00,79.12
1565.00,79.17
1564.00,79.21
1563.00,79.27
1562.00,79.34
1561.00,79.42
1560.00,79.46
1559.00,79.38
1558.00,79.28
1557.00,79.32
1556.00,79.41
1555.00,79.48
1554.00,79.54
1553.00,79.59
1552.00,79.65
1551.00,79.69
1550.00,79.73
1549.00,79.78
1548.00,79.83
1547.00,79.87
1546.00,79.87
1545.00,79.88
1544.00,79.90
1543.00,79.94
1542.00,79.96
1541.00,79.98
1540.00,80.08
1539.00,80.22
1538.00,80.33
1537.00,80.41
1536.00,80.49
1535.00,80.56
1534.00,80.63
1533.00,80.74
1532.00,80.85
1531.00,80.94
1530.00,81.01
1529.00,81.07
1528.00,81.14
1527.00,81.19
1526.00,81.22
1525.00,81.24
1524.00,81.26
1523.00,81.28
1522.00,81.31
1521.00,81.35
1520.00,81.42
1519.00,81.48
1518.00,81.53
1517.00,81.59
1516.00,81.70
1515.00,81.82
1514.00,81.92
1513.00,81.98
1512.00,82.01
1511.00,82.01
1510.00,82.00
1509.00,81.96
1508.00,81.91
1507.00,81.95
1506.00,82.11
1505.00,82.26
1504.00,82.35
1503.00,82.40
1502.00,82.43
1501.00,82.45
1500.00,82.46
1499.00,82.45
1498.00,82.44
1497.00,82.47
1496.00,82.54
1495.00,82.63
1494.00,82.70
1493.00,82.72
1492.00,82.71
1491.00,82.68
1490.00,82.65
1489.00,82.67
1488.00,82.71
1487.00,82.74
1486.00,82.76
1485.00,82.76
1484.00,82.77
1483.00,82.76
1482.00,82.75
1481.00,82.75
1480.00,82.76
1479.00,82.79
1478.00,82.81
1477.00,82.81
1476.00,82.77
1475.00,82.72
1474.00,82.67
1473.00,82.62
1472.00,82.62
1471.00,82.65
1470.00,82.70
1469.00,82.72
1468.00,82.72
1467.00,82.69
1466.00,82.65
1465.00,82.64
1464.00,82.66
1463.00,82.69
1462.00,82.71
1461.00,82.71
1460.00,82.68
1459.00,82.62
1458.00,82.54
1457.00,82.49
1456.00,82.54
1455.00,82.62
1454.00,82.69
1453.00,82.74
1452.00,82.77
1451.00,82.80
1450.00,82.82
1449.00,82.82
1448.00,82.81
1447.00,82.82
1446.00,82.83
1445.00,82.84
1444.00,82.86
1443.00,82.87
1442.00,82.88
1441.00,82.90
1440.00,82.91
1439.00,82.91
1438.00,82.91
1437.00,82.89
1436.00,82.89
1435.00,82.89
1434.00,82.90
1433.00,82.90
1432.00,82.90
1431.00,82.90
1430.00,82.89
1429.00,82.88
1428.00,82.88
1427.00,82.88
1426.00,82.88
1425.00,82.85
1424.00,82.81
1423.00,82.79
1422.00,82.79
1421.00,82.79
1420.00,82.75
1419.00,82.66
1418.00,82.57
1417.00,82.52
1416.00,82.52
1415.00,82.52
1414.00,82.51
1413.00,82.50
1412.00,82.49
1411.00,82.48
1410.00,82.48
1409.00,82.50
1408.00,82.51
1407.00,82.51
1406.00,82.51
1405.00,82.51
1404.00,82.55
1403.00,82.61
1402.00,82.66
1401.00,82.69
1400.00,82.70
1399.00,82.69
1398.00,82.69
1397.00,82.70
1396.00,82.71
1395.00,82.73
1394.00,82.77
1393.00,82.82
1392.00,82.88
1391.00,82.93
1390.00,82.97
1389.00,82.99
1388.00,83.00
1387.00,83.00
1386.00,83.00
1385.00,83.02
1384.00,83.04
1383.00,83.05
1382.00,83.05
1381.00,83.04
1380.00,83.04
1379.00,83.04
1378.00,83.04
1377.00,83.05
1376.00,83.05
1375.00,83.04
1374.00,83.03
1373.00,83.03
1372.00,83.04
1371.00,83.06
1370.00,83.06
1369.00,83.07
1368.00,83.07
1367.00,83.09
1366.00,83.12
1365.00,83.12
1364.00,83.10
1363.00,83.05
1362.00,83.00
1361.00,83.00
1360.00,83.04
1359.00,83.09
1358.00,83.12
1357.00,83.12
1356.00,83.12
1355.00,83.11
1354.00,83.10
1353.00,83.10
1352.00,83.11
1351.00,83.12
1350.00,83.12
1349.00,83.11
1348.00,83.11
1347.00,83.12
1346.00,83.13
1345.00,83.15
1344.00,83.17
1343.00,83.18
1342.00,83.19
1341.00,83.19
1340.00,83.17
1339.00,83.17
1338.00,83.18
1337.00,83.19
1336.00,83.20
1335.00,83.21
1334.00,83.23
1333.00,83.23
1332.00,83.24
1331.00,83.25
1330.00,83.26
1329.00,83.28
1328.00,83.30
1327.00,83.32
1326.00,83.32
1325.00,83.32
1324.00,83.31
1323.00,83.30
1322.00,83.28
1321.00,83.27
1320.00,83.24
1319.00,83.22
1318.00,83.21
1317.00,83.22
1316.00,83.25
1315.00,83.27
1314.00,83.29
1313.00,83.29
1312.00,83.28
1311.00,83.28
1310.00,83.30
1309.00,83.31
1308.00,83.32
1307.00,83.32
1306.00,83.32
1305.00,83.32
1304.00,83.32
1303.00,83.34
1302.00,83.36
1301.00,83.37
1300.00,83.37
1299.00,83.38
1298.00,83.39
1297.00,83.40
1296.00,83.41
1295.00,83.42
1294.00,83.42
1293.00,83.41
1292.00,83.41
1291.00,83.42
1290.00,83.44
1289.00,83.45
1288.00,83.46
1287.00,83.46
1286.00,83.47
1285.00,83.49
1284.00,83.50
1283.00,83.50
1282.00,83.49
1281.00,83.48
1280.00,83.48
1279.00,83.50
1278.00,83.51
1277.00,83.52
1276.00,83.52
1275.00,83.51
1274.00,83.51
1273.00,83.51
1272.00,83.50
1271.00,83.50
1270.00,83.49
1269.00,83.48
1268.00,83.48
1267.00,83.48
1266.00,83.49
1265.00,83.50
1264.00,83.49
1263.00,83.48
1262.00,83.46
1261.00,83.45
1260.00,83.43
1259.00,83.42
1258.00,83.40
1257.00,83.38
1256.00,83.36
1255.00,83.34
1254.00,83.32
1253.00,83.30
1252.00,83.28
1251.00,83.25
1250.00,83.23
1249.00,83.21
1248.00,83.18
1247.00,83.15
1246.00,83.10
1245.00,83.06
1244.00,83.04
1243.00,83.04
1242.00,83.06
1241.00,83.08
1240.00,83.09
1239.00,83.07
1238.00,83.05
1237.00,83.03
1236.00,83.03
1235.00,83.06
1234.00,83.09
1233.00,83.12
1232.00,83.14
1231.00,83.15
1230.00,83.16
1229.00,83.17
1228.00,83.17
1227.00,83.18
1226.00,83.19
1225.00,83.21
1224.00,83.21
1223.00,83.21
1222.00,83.21
1221.00,83.21
1220.00,83.22
1219.00,83.23
1218.00,83.25
1217.00,83.26
1216.00,83.27
1215.00,83.28
1214.00,83.27
1213.00,83.27
1212.00,83.27
1211.00,83.29
1210.00,83.29
1209.00,83.29
1208.00,83.29
1207.00,83.29
1206.00,83.30
1205.00,83.30
1204.00,83.32
1203.00,83.33
1202.00,83.35
1201.00,83.35
1200.00,83.36
1199.00,83.36
1198.00,83.37
1197.00,83.37
1196.00,83.37
1195.00,83.36
1194.00,83.34
1193.00,83.33
1192.00,83.34
1191.00,83.36
1190.00,83.38
1189.00,83.38
1188.00,83.38
1187.00,83.37
1186.00,83.36
1185.00,83.36
1184.00,83.35
1183.00,83.35
1182.00,83.35
1181.00,83.35
1180.00,83.36
1179.00,83.37
1178.00,83.38
1177.00,83.38
1176.00,83.37
1175.00,83.35
1174.00,83.32
1173.00,83.28
1172.00,83.27
1171.00,83.27
1170.00,83.28
1169.00,83.30
1168.00,83.31
1167.00,83.30
1166.00,83.29
1165.00,83.28
1164.00,83.26
1163.00,83.24
1162.00,83.23
1161.00,83.23
1160.00,83.24
1159.00,83.25
1158.00,83.25
1157.00,83.23
1156.00,83.20
1155.00,83.18
1154.00,83.18
1153.00,83.19
1152.00,83.18
1151.00,83.16
1150.00,83.13
1149.00,83.11
1148.00,83.10
1147.00,83.10
1146.00,83.11
1145.00,83.11
1144.00,83.11
1143.00,83.11
1142.00,83.10
1141.00,83.09
1140.00,83.10
1139.00,83.12
1138.00,83.13
1137.00,83.12
1136.00,83.10
1135.00,83.08
1134.00,83.08
1133.00,83.06
1132.00,83.04
1131.00,83.01
1130.00,82.98
1129.00,82.96
1128.00,82.95
1127.00,82.95
1126.00,82.96
1125.00,82.96
1124.00,82.96
1123.00,82.93
1122.00,82.90
1121.00,82.86
1120.00,82.83
1119.00,82.82
1118.00,82.81
1117.00,82.82
1116.00,82.83
1115.00,82.84
1114.00,82.84
1113.00,82.84
1112.00,82.83
1111.00,82.82
1110.00,82.79
1109.00,82.74
1108.00,82.71
1107.00,82.72
1106.00,82.75
1105.00,82.78
1104.00,82.79
1103.00,82.77
1102.00,82.74
1101.00,82.71
1100.00,82.70
1099.00,82.71
1098.00,82.72
1097.00,82.71
1096.00,82.68
1095.00,82.65
1094.00,82.62
1093.00,82.59
1092.00,82.58
1091.00,82.57
1090.00,82.57
1089.00,82.57
1088.00,82.58
1087.00,82.60
1086.00,82.60
1085.00,82.58
1084.00,82.52
1083.00,82.46
1082.00,82.41
1081.00,82.40
1080.00,82.42
1079.00,82.45
1078.00,82.46
1077.00,82.44
1076.00,82.39
1075.00,82.35
1074.00,82.33
1073.00,82.32
1072.00,82.30
1071.00,82.28
1070.00,82.27
1069.00,82.27
1068.00,82.27
1067.00,82.29
1066.00,82.32
1065.00,82.34
1064.00,82.34
1063.00,82.32
1062.00,82.28
1061.00,82.25
1060.00,82.20
1059.00,82.15
1058.00,82.11
1057.00,82.09
1056.00,82.09
1055.00,82.08
1054.00,82.07
1053.00,82.04
1052.00,82.01
1051.00,82.00
1050.00,82.00
1049.00,82.00
1048.00,82.00
1047.00,81.98
1046.00,81.96
1045.00,81.95
1044.00,81.96
1043.00,81.99
1042.00,82.02
1041.00,82.01
1040.00,81.95
1039.00,81.90
1038.00,81.87
1037.00,81.87
1036.00,81.87
1035.00,81.85
1034.00,81.83
1033.00,81.82
1032.00,81.83
1031.00,81.83
1030.00,81.81
1029.00,81.77
1028.00,81.73
1027.00,81.71
1026.00,81.73
1025.00,81.74
1024.00,81.72
1023.00,81.66
1022.00,81.58
1021.00,81.52
1020.00,81.52
1019.00,81.56
1018.00,81.62
1017.00,81.64
1016.00,81.61
1015.00,81.56
1014.00,81.52
1013.00,81.52
1012.00,81.52
1011.00,81.51
1010.00,81.46
1009.00,81.40
1008.00,81.33
1007.00,81.28
1006.00,81.26
1005.00,81.25
1004.00,81.26
1003.00,81.26
1002.00,81.24
1001.00,81.22
1000.00,81.20
999.00,81.18
998.00,81.15
997.00,81.10
996.00,81.05
995.00,81.01
994.00,80.98
993.00,80.95
992.00,80.90
991.00,80.86
990.00,80.84
989.00,80.84
988.00,80.83
987.00,80.80
986.00,80.76
985.00,80.71
984.00,80.65
983.00,80.59
982.00,80.52
981.00,80.47
980.00,80.44
979.00,80.45
978.00,80.46
977.00,80.45
976.00,80.39
975.00,80.32
974.00,80.25
973.00,80.21
972.00,80.18
971.00,80.15
970.00,80.12
969.00,80.07
968.00,79.99
967.00,79.91
966.00,79.85
965.00,79.83
964.00,79.82
963.00,79.80
962.00,79.76
961.00,79.68
960.00,79.57
959.00,79.47
958.00,79.41
957.00,79.39
956.00,79.39
955.00,79.37
954.00,79.33
953.00,79.26
952.00,79.18
951.00,79.11
950.00,79.05
949.00,79.01
948.00,78.97
947.00,78.93
946.00,78.90
945.00,78.86
944.00,78.79
943.00,78.71
942.00,78.60
941.00,78.49
940.00,78.39
939.00,78.30
